"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.669914150E-1,-7.321004272E-1,4.544703662E-1,6.239804626E-1
1.767045920E-1,-1.487107635E0,3.726168275E-1,4.871506989E-1
1.864184990E-1,-2.155374527E0,2.076880634E-1,3.246653080E-1
1.961315710E-1,-2.712467194E0,-4.413371533E-2,1.583621502E-1
2.058438630E-1,-3.143725395E0,-2.823641598E-1,5.650337320E-3
2.155570400E-1,-3.435710430E0,-4.973823726E-1,-1.238492802E-1
2.252709460E-1,-3.628738165E0,-7.148439884E-1,-1.934858710E-1
2.349840190E-1,-3.815657377E0,-1.010494113E0,-2.179197669E-1
2.446963630E-1,-4.008685112E0,-1.563921690E0,-2.338017821E-1
2.544094360E-1,-4.086873531E0,-2.256622553E0,-2.680092454E-1
2.641233940E-1,-4.049001217E0,-2.708649397E0,-2.582356930E-1
2.738364670E-1,-3.934161663E0,-2.829597235E0,-1.067455560E-1
2.835488110E-1,-3.882850647E0,-2.533947229E0,2.499892414E-1
2.932619880E-1,-3.990359783E0,-1.701973200E0,7.656970620E-1
3.029758940E-1,-4.100312233E0,-9.103151560E-1,1.189625025E0
3.126889150E-1,-4.062439919E0,-3.764346242E-1,1.328898191E0
3.224012590E-1,-4.012350082E0,-2.115058601E-1,1.215280652E0
3.321144360E-1,-3.888959169E0,-5.755708218E-1,1.019809484E0
3.418283420E-1,-3.578648567E0,-9.567395449E-1,7.840224504E-1
3.515414150E-1,-3.210918665E0,-9.457442760E-1,6.056550741E-1
3.612537070E-1,-2.893278122E0,-5.609105229E-1,5.506787896E-1
3.709668840E-1,-2.579302549E0,-3.558185324E-2,5.506787896E-1
3.806807900E-1,-2.254331827E0,4.911212027E-1,5.751127005E-1
3.903938630E-1,-1.953794956E0,8.967237473E-1,6.007682681E-1
4.001061550E-1,-1.692352295E0,1.001789451E0,5.482354164E-1
4.098193320E-1,-1.419914484E0,9.578084946E-1,4.419479966E-1
4.195332380E-1,-1.085170150E0,9.590302110E-1,3.503209054E-1
4.292463110E-1,-6.771242023E-1,1.006676316E0,2.634278834E-1
4.389586030E-1,-2.238755226E-1,1.043327093E0,1.412584335E-1
4.486717800E-1,2.452551723E-1,1.053100705E0,-7.788302377E-3
4.583856860E-1,6.814001203E-1,1.062874198E0,-1.201841980E-1
4.680987590E-1,1.062568784E0,1.103190184E0,-1.580567211E-1
4.778111030E-1,1.395022392E0,1.141062737E0,-1.568350345E-1
4.875241760E-1,1.665016890E0,1.079977989E0,-1.385096163E-1
4.972381340E-1,1.872704983E0,9.052756429E-1,-9.086353332E-2
5.069512070E-1,2.010756493E0,6.707102656E-1,-2.855710872E-2
5.166635510E-1,2.090166569E0,3.836120665E-1,3.863608837E-2
5.263767280E-1,2.191567183E0,7.437065244E-2,9.483403713E-2
5.360906340E-1,2.406585455E0,-5.512896553E-2,1.058292910E-1
