"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.964398000E-2,4.886778072E-3,-1.832541777E-3,-5.344913341E-3
7.935648000E-2,-0.000000000E0,-3.054236295E-3,-6.566607859E-3
8.906981400E-2,-3.665083554E-3,1.832541777E-3,-5.344913341E-3
9.878387600E-2,-7.330167107E-3,3.054236295E-3,-4.123218823E-3
1.084970530E-1,-7.330167107E-3,-1.832541777E-3,-4.581354442E-4
1.182095530E-1,-4.886778072E-3,-1.527118124E-2,3.206948051E-3
1.279228870E-1,-2.443389036E-3,-2.137965336E-2,6.872031838E-3
1.376369490E-1,-0.000000000E0,-7.941014133E-3,9.315420873E-3
1.473501780E-1,1.221694518E-3,1.038440317E-2,8.093725890E-3
1.570626780E-1,1.221694518E-3,1.771457121E-2,4.428642802E-3
1.667760120E-1,-0.000000000E0,1.404948719E-2,1.985253533E-3
1.764900740E-1,-0.000000000E0,6.719320081E-3,3.206948051E-3
1.862033030E-1,3.665083554E-3,-1.038440317E-2,1.985253533E-3
1.959158030E-1,1.221694518E-3,-2.870982140E-2,4.428642802E-3
2.056290330E-1,-0.000000000E0,-2.382304333E-2,4.428642802E-3
2.153431470E-1,-1.221694518E-3,-5.497625098E-3,4.428642802E-3
2.250563760E-1,-1.221694518E-3,2.015795931E-2,3.206948051E-3
2.347688760E-1,2.443389036E-3,3.726168349E-2,1.985253533E-3
2.444822100E-1,4.886778072E-3,2.626643144E-2,7.635590737E-4
2.541962720E-1,7.330167107E-3,5.497625098E-3,3.206948051E-3
2.639095010E-1,4.886778072E-3,-2.137965336E-2,3.206948051E-3
2.736220010E-1,-1.221694518E-3,-3.848337755E-2,5.650337320E-3
2.833353350E-1,-4.886778072E-3,-3.237490356E-2,3.206948051E-3
2.930493970E-1,-1.221694518E-3,-5.497625098E-3,7.635590737E-4
3.027626260E-1,-0.000000000E0,1.893626526E-2,-2.901524538E-3
3.124751260E-1,1.221694518E-3,2.993151546E-2,-2.901524538E-3
3.221884600E-1,-2.443389036E-3,2.626643144E-2,-1.679830020E-3
3.319025220E-1,-1.221694518E-3,4.275931045E-3,7.635590737E-4
3.416157510E-1,1.221694518E-3,-2.382304333E-2,4.428642802E-3
3.513281990E-1,-0.000000000E0,-4.092676565E-2,5.650337320E-3
3.610415330E-1,-0.000000000E0,-3.603998944E-2,5.650337320E-3
3.707555950E-1,2.443389036E-3,-1.160609815E-2,3.206948051E-3
3.804688240E-1,8.551862091E-3,1.893626526E-2,-4.581354442E-4
3.901813240E-1,1.588202827E-2,3.726168349E-2,-4.123218823E-3
3.998946580E-1,1.954711229E-2,2.626643144E-2,-4.123218823E-3
4.096087200E-1,1.832541823E-2,6.108472589E-4,7.635590737E-4
4.193219490E-1,1.954711229E-2,-1.893626526E-2,3.206948051E-3
4.290344490E-1,1.954711229E-2,-2.626643144E-2,3.206948051E-3
4.387477830E-1,1.832541823E-2,-1.893626526E-2,-1.679830020E-3
4.484618450E-1,1.466033421E-2,-3.054236295E-3,-4.123218823E-3
4.581750740E-1,1.466033421E-2,1.038440317E-2,-9.009997360E-3
4.678875740E-1,2.076880634E-2,7.941014133E-3,-1.023169141E-2
4.776009080E-1,2.932066843E-2,6.108472589E-4,-1.267508045E-2
4.873149700E-1,3.054236248E-2,-1.038440317E-2,-1.389677543E-2
4.970281990E-1,2.443389036E-2,-1.282779220E-2,-1.511846948E-2
5.067406990E-1,1.221694518E-2,-6.719320081E-3,-1.267508045E-2
5.164540330E-1,2.443389036E-3,7.941014133E-3,-1.145338640E-2
5.261680950E-1,-0.000000000E0,1.160609815E-2,-1.267508045E-2
5.358813240E-1,1.221694518E-3,1.038440317E-2,-1.267508045E-2
5.455938240E-1,1.221694518E-3,-6.108472589E-4,-1.389677543E-2
5.553071580E-1,-2.443389036E-3,-9.162709117E-3,-1.389677543E-2
5.650212200E-1,-6.108472589E-3,-2.015795931E-2,-1.145338640E-2
5.747344490E-1,-6.108472589E-3,-2.382304333E-2,-9.009997360E-3
5.844469490E-1,-2.443389036E-3,-2.382304333E-2,-7.788302377E-3
5.941602830E-1,3.665083554E-3,-1.527118124E-2,-4.123218823E-3
6.038743450E-1,8.551862091E-3,-1.038440317E-2,-5.344913341E-3
6.135875740E-1,6.108472589E-3,-1.160609815E-2,-1.679830020E-3
6.233000740E-1,-0.000000000E0,-1.649287529E-2,4.428642802E-3
6.330134080E-1,-3.665083554E-3,-2.137965336E-2,8.093725890E-3
6.427274700E-1,-2.443389036E-3,-5.497625098E-3,9.315420873E-3
6.524406990E-1,1.221694518E-3,1.282779220E-2,4.428642802E-3
6.621531990E-1,3.665083554E-3,2.015795931E-2,7.635590737E-4
6.718665330E-1,1.221694518E-3,2.504473738E-2,-4.581354442E-4
6.815805950E-1,-3.665083554E-3,2.382304333E-2,-4.581354442E-4
6.912938240E-1,-1.099525020E-2,1.038440317E-2,7.635590737E-4
7.010063240E-1,-1.710372418E-2,-1.282779220E-2,5.650337320E-3
7.107196580E-1,-1.588202827E-2,-2.748812735E-2,9.315420873E-3
7.204337720E-1,-7.330167107E-3,-1.404948719E-2,8.093725890E-3
7.301470010E-1,1.221694518E-3,1.038440317E-2,3.206948051E-3
7.398595010E-1,4.886778072E-3,2.015795931E-2,1.985253533E-3
7.495728350E-1,3.665083554E-3,2.137965336E-2,4.428642802E-3
7.592868970E-1,3.665083554E-3,1.893626526E-2,3.206948051E-3
7.690001260E-1,3.665083554E-3,1.038440317E-2,3.206948051E-3
7.787126260E-1,-0.000000000E0,-1.832541777E-3,4.428642802E-3
7.884259600E-1,-6.108472589E-3,-2.015795931E-2,4.428642802E-3
7.981400220E-1,-4.886778072E-3,-2.626643144E-2,4.428642802E-3
8.078533550E-1,-1.221694518E-3,-1.527118124E-2,1.985253533E-3
8.175657510E-1,2.443389036E-3,1.832541777E-3,-4.123218823E-3
8.272791370E-1,2.443389036E-3,1.160609815E-2,-6.566607859E-3
8.369931990E-1,1.221694518E-3,9.162709117E-3,-6.566607859E-3
8.467064280E-1,-0.000000000E0,-7.941014133E-3,-4.123218823E-3
8.564189280E-1,-3.665083554E-3,-2.626643144E-2,-1.679830020E-3
8.661322620E-1,-6.108472589E-3,-2.382304333E-2,-4.581354442E-4
8.758463760E-1,-9.773556143E-3,-7.941014133E-3,-4.581354442E-4
8.855596050E-1,-9.773556143E-3,7.941014133E-3,7.635590737E-4
