"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.257496900E-2,-5.198407173E-1,-2.130509377E0,-5.781059742E0
6.228924000E-2,-2.842075109E0,-7.045666218E0,-1.006181908E1
7.200184400E-2,-5.683851242E0,-1.124237823E1,-8.620442390E0
8.171533400E-2,-8.140382767E0,-1.596610928E1,-6.970890522E0
9.142877100E-2,-9.358927727E0,-1.950928116E1,-6.137889385E0
1.011430420E-1,-7.934300900E0,-2.232712936E1,-6.870391846E0
1.108564280E-1,-5.178965569E0,-2.262653160E1,-7.018746853E0
1.205690840E-1,-2.030609131E0,-2.241087723E1,-7.107281685E0
1.302826260E-1,-9.652048349E-1,-2.193680000E1,-7.279863834E0
1.399968440E-1,-1.640279889E0,-2.141755676E1,-5.644668579E0
1.497102300E-1,-2.950051308E0,-2.094108582E1,-3.243471146E0
1.594228860E-1,-4.249952316E0,-1.976321983E1,-1.735095501E0
1.691364280E-1,-4.798207760E0,-1.800329781E1,-1.057627559E0
1.788506460E-1,-3.845266104E0,-1.574806309E1,-4.471587241E-1
1.885640320E-1,-3.328117132E0,-1.400997639E1,8.195417374E-2
1.982767400E-1,-2.353640079E0,-1.222642612E1,8.195417523E-1
2.079902300E-1,-1.453639746E0,-1.042851925E1,1.592722535E0
2.177044480E-1,-9.747761488E-1,-8.968000412E0,2.047657967E0
2.274178860E-1,-1.003489971E0,-7.476673603E0,2.026122570E0
2.371305420E-1,-1.051346421E0,-5.853442192E0,1.489831209E0
2.468440320E-1,-1.527817249E0,-4.304389000E0,1.728814393E-1
2.565582510E-1,-1.997109652E0,-2.846262455E0,-1.160519004E0
2.662717400E-1,-3.060121059E0,-1.706680775E0,-1.660917997E0
2.759843440E-1,-4.343272209E0,-6.702894568E-1,-2.010270119E0
2.856978340E-1,-4.779065132E0,3.140579537E-2,-2.381456852E0
2.954120530E-1,-3.902693748E0,7.477570791E-3,-2.405385017E0
3.051255420E-1,-2.133500576E0,-6.340979934E-1,-1.569990754E0
3.148381460E-1,-2.733799815E-1,-1.098604679E0,-4.998008311E-1
3.245516360E-1,2.341975123E-1,-1.333400369E0,2.452643216E-2
3.342659070E-1,-7.785646915E-1,-1.242473125E0,2.213360928E-2
3.439792920E-1,-1.580459356E0,-1.548754454E0,-1.641775489E0
3.536919480E-1,-7.809575200E-1,-2.058724880E0,-5.024628639E0
3.634054380E-1,8.518448472E-1,-2.947060108E0,-8.716156006E0
3.731197090E-1,3.372982502E0,-4.206283092E0,-9.590133667E0
3.828330940E-1,5.575575829E0,-5.599503994E0,-5.702096462E0
3.925457510E-1,5.767001629E0,-6.526124477E0,6.421737671E-1
4.022592400E-1,4.560420990E0,-7.184450150E0,2.361117840E0
4.119735110E-1,4.153341770E0,-6.813562393E0,1.949552298E0
4.216868960E-1,1.996212244E0,-8.709575653E0,-2.560918331E0
4.313995530E-1,-1.031186962E1,-9.442078590E0,-1.220339537E0
4.411130940E-1,-1.393879032E1,-1.165184975E1,-9.595218897E-1
4.508273130E-1,-1.189651585E1,-1.525035572E1,-2.120639086E0
4.605406980E-1,-4.324129581E0,-1.810648918E1,5.802594870E-2
4.702533550E-1,2.609073877E0,-1.805863190E1,7.889136314E0
4.799668960E-1,6.990332127E0,-1.864995956E1,7.508677483E0
4.896811150E-1,6.830013275E0,-1.693580055E1,3.471985579E0
4.993946050E-1,3.289233923E0,-1.498206043E1,2.782553673E0
5.091072090E-1,-5.653043389E-1,-1.427348614E1,3.077169895E0
5.188206980E-1,-3.905086517E0,-1.426630783E1,1.932802439E0
5.285349170E-1,-5.312963486E0,-1.472842121E1,-1.627418518E0
5.382484070E-1,-3.840480328E0,-1.640429497E1,-3.437289715E0
5.479610110E-1,-2.183749676E0,-1.794587135E1,-2.395813704E0
5.576745010E-1,-1.103988528E0,-1.782862282E1,-2.187638044E0
5.673887710E-1,-5.533402413E-2,-1.664118385E1,-3.588037491E0
5.771021570E-1,1.062712312E0,-1.475713539E1,-5.936593056E0
5.868148130E-1,1.117747307E0,-1.259043407E1,-7.789834023E0
5.965283030E-1,-1.446461320E0,-1.000469017E1,-8.261519432E0
6.062425730E-1,-5.834897995E0,-7.948358536E0,-6.436992168E0
6.159559590E-1,-8.635995865E0,-7.155735970E0,-5.594419479E0
