"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.725118430E-1,-0.000000000E0,1.832541777E-3,1.985253533E-3
1.822252810E-1,-1.221694518E-3,-6.108472589E-4,3.206948051E-3
1.919396040E-1,-2.443389036E-3,-3.054236295E-3,3.206948051E-3
2.016529890E-1,-2.443389036E-3,-5.497625098E-3,3.206948051E-3
2.113656970E-1,-1.221694518E-3,-7.941014133E-3,4.428642802E-3
2.210791350E-1,-1.221694518E-3,-7.941014133E-3,1.985253533E-3
2.307934580E-1,-0.000000000E0,-3.054236295E-3,1.985253533E-3
2.405068950E-1,-1.221694518E-3,-3.054236295E-3,1.985253533E-3
2.502195520E-1,1.221694518E-3,3.054236295E-3,1.985253533E-3
2.599329890E-1,1.221694518E-3,1.832541777E-3,4.428642802E-3
2.696473120E-1,-0.000000000E0,3.054236295E-3,5.650337320E-3
2.793607490E-1,-1.221694518E-3,3.054236295E-3,3.206948051E-3
2.890734060E-1,-2.443389036E-3,3.054236295E-3,3.206948051E-3
2.987869470E-1,-1.221694518E-3,-1.832541777E-3,1.985253533E-3
3.085011660E-1,1.221694518E-3,-3.054236295E-3,7.635590737E-4
3.182146040E-1,3.665083554E-3,-7.941014133E-3,7.635590737E-4
3.279272600E-1,6.108472589E-3,-1.282779220E-2,-4.581354442E-4
3.376408020E-1,6.108472589E-3,-1.527118124E-2,-1.679830020E-3
3.473550200E-1,3.665083554E-3,-9.162709117E-3,-4.581354442E-4
3.570684580E-1,1.221694518E-3,-6.108472589E-4,-4.581354442E-4
3.667811140E-1,-2.443389036E-3,3.054236295E-3,-4.581354442E-4
3.764946560E-1,-1.221694518E-3,5.497625098E-3,1.985253533E-3
3.862089270E-1,-2.443389036E-3,9.162709117E-3,3.206948051E-3
3.959223120E-1,-2.443389036E-3,1.038440317E-2,4.428642802E-3
4.056349680E-1,-0.000000000E0,1.038440317E-2,4.428642802E-3
4.153485100E-1,1.221694518E-3,3.054236295E-3,4.428642802E-3
4.250627810E-1,3.665083554E-3,-5.497625098E-3,4.428642802E-3
4.347761660E-1,6.108472589E-3,-9.162709117E-3,4.428642802E-3
4.444888220E-1,6.108472589E-3,-7.941014133E-3,4.428642802E-3
4.542023640E-1,7.330167107E-3,-1.038440317E-2,3.206948051E-3
4.639166350E-1,7.330167107E-3,-5.497625098E-3,1.985253533E-3
4.736300200E-1,3.665083554E-3,3.054236295E-3,7.635590737E-4
4.833427290E-1,1.221694518E-3,9.162709117E-3,-1.679830020E-3
4.930561660E-1,-1.221694518E-3,1.038440317E-2,-2.901524538E-3
5.027704890E-1,-2.443389036E-3,9.162709117E-3,-1.679830020E-3
5.124838740E-1,-1.221694518E-3,5.497625098E-3,-4.581354442E-4
