"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.946084100E-2,-1.362494826E0,-3.924693540E-2,-1.763821393E-1
6.917459100E-2,-1.220778227E0,8.170082420E-2,-3.193204105E-1
7.888766400E-2,-1.094943762E0,8.047912270E-2,-4.158342779E-1
8.860146600E-2,-9.959864616E-1,-5.635065958E-2,-4.622586668E-1
9.831615300E-2,-9.275715351E-1,-3.483356535E-1,-4.512633979E-1
1.080299550E-1,-9.006943107E-1,-7.441646457E-1,-4.036173224E-1
1.177429760E-1,-8.787037730E-1,-1.105786204E0,-3.461976945E-1
1.274568830E-1,-8.591566682E-1,-1.331799746E0,-2.631224692E-1
1.371715180E-1,-9.006943107E-1,-1.429535270E0,-1.299577504E-1
1.468852680E-1,-1.121821046E0,-1.419761777E0,3.374931216E-2
1.565983410E-1,-1.598281860E0,-1.246281147E0,1.681357026E-1
1.663122470E-1,-2.161483049E0,-7.026270628E-1,2.646495700E-1
1.760268300E-1,-2.343515396E0,1.404948682E-1,3.038965166E-1
1.857406330E-1,-2.093068123E0,9.345963001E-1,3.038965166E-1
1.954536530E-1,-1.545748949E0,1.925390601E0,3.820849657E-1
2.051675600E-1,-6.135960817E-1,2.328549862E0,6.129852533E-1
2.148821950E-1,3.503209054E-1,1.534448266E0,8.573241234E-1
2.245959970E-1,4.724903405E-1,7.073611021E-1,8.377770185E-1
2.343090180E-1,-3.167243004E-1,5.815265775E-1,5.958815217E-1
2.440229240E-1,-1.113269091E0,3.530697227E-1,3.038965166E-1
2.537375080E-1,-1.243990421E0,-2.212794125E-1,-1.511846948E-2
2.634513100E-1,-9.006943107E-1,-4.973823726E-1,-3.107685447E-1
2.731643300E-1,-6.245913506E-1,-4.839437306E-1,-5.416688323E-1
2.828782370E-1,-4.682144225E-1,-4.143071473E-1,-6.027535200E-1
2.925928720E-1,-2.116585821E-1,-3.788780272E-1,-5.599942207E-1
3.023066220E-1,2.367033064E-1,-3.617742956E-1,-4.671454430E-1
3.120196950E-1,7.632536292E-1,-3.104631305E-1,-3.327590525E-1
