"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.925320970E-1,-1.547886968E0,-5.531222224E-1,5.131116882E-2
9.022442320E-1,-1.503905892E0,-5.690042377E-1,4.275930673E-2
9.119572010E-1,-1.442821264E0,-5.201364160E-1,-2.932066843E-2
9.216710550E-1,-1.345085621E0,-4.285093546E-1,-1.490467340E-1
9.313839720E-1,-1.276518106E0,-4.272876680E-1,-1.429382563E-1
9.410961590E-1,-1.208103180E0,-3.515425920E-1,-1.319430023E-1
9.508091280E-1,-1.142131686E0,-3.234436214E-1,-1.099525094E-1
9.605229300E-1,-1.117697716E0,-3.503209054E-1,-1.832541823E-2
9.702358470E-1,-1.052947998E0,-2.709107697E-1,4.031591862E-2
9.799480340E-1,-9.429954290E-1,-1.462979168E-1,9.773556143E-2
9.896610030E-1,-8.477032781E-1,-3.145863488E-2,1.490467340E-1
9.993748050E-1,-7.548545003E-1,-9.162708884E-4,1.258345395E-1
1.009087722E0,-6.534538269E-1,-1.191152167E-2,5.253286287E-2
1.018799909E0,-5.593833923E-1,-3.878879920E-2,-3.787253052E-2
1.028512878E0,-4.775298536E-1,-4.489727318E-2,-1.233911440E-1
1.038226680E0,-3.920112252E-1,-1.191152167E-2,-1.759240031E-1
1.047939649E0,-2.930539846E-1,4.795150831E-2,-2.089097649E-1
1.057651784E0,-2.160872221E-1,7.360709459E-2,-2.834331393E-1
1.067364805E0,-1.122431830E-1,6.505523622E-2,-3.506263196E-1
1.077078607E0,-8.399149403E-3,6.139015034E-2,-3.958290219E-1
1.086791524E0,8.811471611E-2,9.193251282E-2,-4.850127101E-1
1.096503711E0,2.041756958E-1,1.542389393E-1,-5.522059202E-1
1.106216680E0,2.884726226E-1,2.397575527E-1,-5.803049207E-1
1.115930482E0,3.935383558E-1,3.448232710E-1,-5.668662786E-1
1.125643451E0,4.778352678E-1,3.875826001E-1,-5.265503526E-1
1.135355586E0,5.719057322E-1,3.521534503E-1,-4.789042473E-1
1.145068607E0,6.916317940E-1,3.863608837E-1,-4.324798584E-1
1.154782409E0,7.979192138E-1,4.413371384E-1,-4.092676640E-1
1.164495326E0,9.347490072E-1,4.804313779E-1,-4.092676640E-1
1.174207514E0,1.094791055E0,5.292991400E-1,-4.043808877E-1
1.183920482E0,1.236507535E0,5.745018721E-1,-3.884988427E-1
1.193634336E0,1.347681761E0,6.135960817E-1,-3.542914093E-1
1.203347201E0,1.449082375E0,6.111527085E-1,-3.298575282E-1
1.213059441E0,1.535822749E0,6.001574397E-1,-3.066453338E-1
1.222772409E0,1.625006437E0,6.038225293E-1,-2.822114229E-1
1.232486211E0,1.697086453E0,6.343649030E-1,-2.492256761E-1
1.242199128E0,1.710525036E0,6.587987542E-1,-2.186833173E-1
1.251911316E0,1.722741961E0,6.050441861E-1,-1.844758689E-1
1.261624284E0,1.742289066E0,5.219689608E-1,-1.466033459E-1
