"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.036669350E-1,-9.532406926E-1,-1.970070648E1,-9.190233231E0
9.133802690E-1,-3.862015724E0,-2.083789635E1,-9.501599312E0
9.230944880E-1,-6.433403015E0,-2.120429611E1,-5.682953835E0
9.328078210E-1,-7.462914944E0,-2.069911194E1,-3.880260944E0
9.425204250E-1,-7.089335442E0,-1.976082611E1,-4.789832592E0
9.522338630E-1,-5.540281773E0,-1.920539284E1,-4.893023014E0
9.619480290E-1,-4.099204063E0,-1.889163399E1,-3.652643681E0
9.716613630E-1,-2.717648268E0,-1.808256149E1,-2.180459738E0
9.813739670E-1,-1.573280931E0,-1.696929932E1,-5.380859971E-1
9.910874040E-1,-1.094417214E0,-1.557099438E1,9.870393574E-2
1.000801571E0,-1.355534077E0,-1.397647667E1,1.800599098E-1
1.010514904E0,-2.047358990E0,-1.230538940E1,2.258226424E-1
1.020227508E0,-2.238784790E0,-1.060798073E1,3.047857881E-1
1.029940842E0,-1.922932148E0,-8.977571487E0,3.119642437E-1
1.039655113E0,-1.676172256E0,-7.268198967E0,5.967101455E-1
1.049368446E0,-1.585245013E0,-5.637789249E0,9.942178130E-1
1.059080998E0,-1.657029629E0,-4.153641224E0,1.168893814E0
1.068794435E0,-1.774278045E0,-3.054737091E0,7.692924738E-1
1.078508654E0,-2.296212435E0,-2.175973177E0,2.282154560E-1
1.088221935E0,-3.146262646E0,-1.450648785E0,-4.806582630E-1
1.097934540E0,-3.620340586E0,-1.031605721E0,-1.083948612E0
1.107647977E0,-3.399901867E0,-8.521439433E-1,-1.344766378E0
1.117362144E0,-2.236391783E0,-1.067497969E0,-1.210768223E0
1.127075581E0,-2.853440940E-1,-1.558325768E0,-7.965108156E-1
1.136788081E0,1.502991676E0,-1.994118571E0,-1.129412293E0
1.146501519E0,1.519741535E0,-2.535195589E0,-2.838784933E0
1.156215738E0,1.412064433E0,-2.611765862E0,-5.673382282E0
1.165929071E0,1.299601793E0,-2.633301258E0,-8.711369514E0
1.175641675E0,2.223829508E0,-3.045166016E0,-1.069621658E1
1.185355113E0,3.657728434E0,-3.502494097E0,-1.049043369E1
1.195069279E0,5.120640278E0,-4.452744007E0,-5.029414177E0
1.204782613E0,5.917749405E0,-5.623432159E0,7.956135273E-2
1.214495217E0,5.175675392E0,-5.300401211E0,3.531806231E0
1.224208654E0,3.633800268E0,-4.395316124E0,5.717649937E0
1.233922821E0,-4.092025757E0,-5.276473045E0,2.806481838E0
1.243636154E0,-9.718150139E0,-6.911668301E0,-8.091329575E0
1.253348758E0,-1.406082439E1,-1.028734303E1,-1.469193101E0
1.263062196E0,-1.256949711E1,-1.586561012E1,9.415757060E-1
1.272776363E0,-5.161916733E0,-1.816391754E1,6.043372631E0
1.282489800E0,1.582253933E0,-2.100569344E1,9.883553505E0
1.292202300E0,6.525825500E0,-2.013171387E1,6.567699909E0
1.301915790E0,6.549753666E0,-1.781905174E1,2.306082726E0
1.311629956E0,1.776072621E0,-1.513041592E1,9.583254457E-1
1.321343290E0,-2.540579557E0,-1.405783272E1,1.271785259E0
1.331055894E0,-3.538984776E0,-1.419691563E1,7.836494446E-1
1.340769331E0,-2.373081923E0,-1.516391563E1,-8.252246976E-1
1.350483498E0,-7.019943595E-1,-1.652154350E1,-2.036591291E0
1.360196935E0,-3.858426586E-2,-1.750559044E1,-1.792523265E0
1.369909488E0,-7.259225845E-1,-1.733540154E1,-6.026921868E-1
1.379622925E0,-8.264211416E-1,-1.604746437E1,-5.261218548E-1
1.389337092E0,8.105687052E-2,-1.415623760E1,-2.644966364E0
1.399050425E0,1.017248750E0,-1.208046436E1,-4.667798996E0
1.408763029E0,1.268495083E0,-1.023230743E1,-5.517848969E0
1.418476467E0,-6.251249462E-2,-9.064012527E0,-5.369194984E0
1.428190685E0,-3.268296719E0,-8.735896111E0,-4.895416260E0
1.437904019E0,-5.047060966E0,-8.271389961E0,-4.797011375E0
1.447616623E0,-5.327320576E0,-8.190033913E0,-5.915057659E0
1.457330060E0,-4.101597309E0,-8.479565620E0,-8.450551987E0
1.467044279E0,-2.358425856E0,-8.783752441E0,-1.001874828E1
1.476757613E0,-9.053842425E-1,-9.071190834E0,-1.040638542E1
1.486470217E0,4.402793646E-1,-9.489934921E0,-1.115593719E1
1.496183654E0,1.797608018E0,-9.583254814E0,-1.219741344E1
1.505897821E0,2.436790705E0,-9.183652878E0,-1.218305683E1
1.515611258E0,2.152044773E0,-8.659325600E0,-1.123968601E1
1.525323810E0,2.209472656E0,-8.233104706E0,-9.139984131E0
1.535037248E0,2.501396894E0,-7.859525204E0,-6.492026806E0
1.544751415E0,1.644467354E0,-7.203592777E0,-4.150650024E0
1.554464748E0,-6.442674994E-1,-5.898906231E0,-2.865106106E0
1.564177404E0,-2.233999014E0,-5.029713154E0,-2.578266263E-1
1.573890842E0,-3.091227770E0,-5.123033047E0,4.286143780E0
1.583605008E0,-4.637888432E0,-5.599503994E0,6.163013935E0
1.593318342E0,-5.348855972E0,-7.416852951E0,5.559723377E0
1.603030946E0,-4.202095509E0,-1.005972576E1,3.563211918E0
1.612744435E0,-2.770290375E0,-1.275553894E1,6.637091637E-1
1.622458602E0,-1.606780410E0,-1.621257019E1,-3.633501291E0
1.632171935E0,-1.218844056E0,-1.925803566E1,-7.660322666E0
1.641884540E0,-3.371187925E0,-2.129761696E1,-1.013121128E1
1.651598029E0,-5.997610092E0,-2.194158554E1,-9.731310844E0
1.661312196E0,-7.333403111E0,-2.176212311E1,-7.808976650E0
1.671025529E0,-6.474080563E0,-2.096022987E1,-7.040282249E0
1.680738185E0,-4.101597309E0,-2.062014961E1,-6.465705872E0
1.690451623E0,-3.117548704E0,-2.008864403E1,-2.536990166E0
1.700165790E0,-3.148655415E0,-1.828834343E1,-2.410768867E-1
1.709879123E0,-2.645863533E0,-1.618385506E1,-1.788634956E-1
1.719591779E0,-2.052144527E0,-1.433091354E1,-3.200400174E-1
1.729305217E0,-1.894218206E0,-1.252582836E1,1.010967568E-1
1.739019383E0,-2.298605204E0,-1.063430214E1,6.589235067E-1
1.748732821E0,-2.425724030E0,-9.027820587E0,1.257428288E0
1.758445373E0,-2.485544443E0,-7.239484787E0,1.499402523E0
1.768158810E0,-2.363211393E0,-5.599503994E0,1.037288666E0
1.777872977E0,-2.365604401E0,-4.285246372E0,3.478565812E-1
1.787586415E0,-2.552543640E0,-3.365804195E0,-1.597209126E-1
1.797298967E0,-2.698505640E0,-2.867797852E0,-6.385845542E-1
1.807012404E0,-2.609971285E0,-2.798406124E0,-1.237089276E0
1.816726623E0,-2.717648268E0,-2.724228621E0,-1.330409408E0
1.826439956E0,-3.074477911E0,-2.604587555E0,-1.950449586E0
1.836152560E0,-2.971586704E0,-2.652443886E0,-3.137887716E0
1.845865998E0,-2.727219582E0,-2.377269268E0,-3.401397467E0
1.855580217E0,-2.574079037E0,-1.414756417E0,-2.338385820E0
1.865293550E0,-1.735992789E0,4.812564552E-1,-7.366902828E-1
1.875006154E0,-2.064108610E0,-7.492526174E-1,2.205584288E0
1.884719592E0,-2.145464659E0,-3.595814228E0,1.978266120E0
1.894433810E0,-4.360919297E-1,-1.345364571E0,-1.904985905E0
1.904147144E0,2.988037169E-1,-3.705883980E0,-8.752047539E0
1.913859748E0,1.809572101E0,-3.696312666E0,-1.660708618E1
1.923573238E0,3.911666870E0,-4.819144726E0,-1.922872353E1
1.933287404E0,5.798108578E0,-6.887740135E0,-1.013838959E1
1.943000738E0,5.558825970E0,-9.171689034E0,-1.921735644E0
1.952713394E0,3.432803154E0,-8.666504860E0,5.825625896E0
1.962426831E0,2.994617462E0,-7.615457058E0,1.067827034E1
1.972140998E0,-1.661815286E0,-9.384650230E0,3.869493246E0
1.981854435E0,-8.362915039E0,-1.016261673E1,-6.672984362E-1
1.991566988E0,-9.504889488E0,-1.200628662E1,-2.924926519E0
2.001280425E0,-6.818647385E0,-1.497966766E1,1.867897153E0
2.010994644E0,-4.666602135E0,-1.782862282E1,9.215657234E0
2.020707977E0,1.384846121E-1,-1.833620071E1,9.230013847E0
2.030420581E0,2.963510752E0,-1.736650848E1,5.102395058E0
2.040134019E0,2.762513638E0,-1.599482250E1,3.043670416E0
2.049848238E0,3.346960545E-1,-1.513041592E1,2.370688915E0
2.059561571E0,-2.104786634E0,-1.446969795E1,-2.572284266E-2
2.069274175E0,-2.933301449E0,-1.489591885E1,-1.610668778E0
2.078987665E0,-2.397010088E0,-1.558774376E1,-2.326421738E0
2.088701831E0,-1.613958836E0,-1.593260956E1,-2.486740828E0
2.098415269E0,-1.003489971E0,-1.586800289E1,-1.107876897E0
2.108127821E0,-8.718847632E-1,-1.483609867E1,-8.443672657E-1
2.117841258E0,-6.346961856E-1,-1.312911892E1,-2.474776745E0
2.127555477E0,-5.078766346E-1,-1.133121204E1,-5.043771267E0
2.137268810E0,-1.389033556E0,-9.830014229E0,-6.288637161E0
