"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.685606340E-1,-9.620844387E-3,-5.803049076E-3,1.221694518E-3
1.784680290E-1,-1.068982761E-3,-4.581354558E-3,-1.221694518E-3
1.883754770E-1,9.926267900E-3,-2.137965523E-3,-3.665083554E-3
1.982829250E-1,1.481304597E-2,-9.468132630E-3,-7.330167107E-3
2.081903210E-1,1.359135192E-2,-2.046338283E-2,-9.773556143E-3
2.180977170E-1,1.603474095E-2,-3.023693897E-2,-8.551862091E-3
2.280051130E-1,1.969982497E-2,-3.878879920E-2,-4.886778072E-3
2.379125090E-1,1.969982497E-2,-3.512371704E-2,-1.221694518E-3
2.478199040E-1,1.725643501E-2,-2.901524492E-2,2.443389036E-3
2.577273000E-1,1.847812906E-2,-3.023693897E-2,3.665083554E-3
2.676346960E-1,1.969982497E-2,-2.901524492E-2,1.221694518E-3
2.775420920E-1,2.092151903E-2,-2.046338283E-2,4.886778072E-3
2.874494880E-1,2.336490713E-2,-7.024743594E-3,7.330167107E-3
2.973568840E-1,1.725643501E-2,1.527118147E-3,1.343864016E-2
3.072642790E-1,3.817795310E-3,1.527118147E-3,1.710372418E-2
3.171716750E-1,-9.620844387E-3,-4.581354558E-3,1.710372418E-2
3.270790710E-1,-1.206423342E-2,-7.024743594E-3,1.343864016E-2
3.369864670E-1,-1.084253844E-2,5.192201585E-3,7.330167107E-3
3.468938630E-1,-5.955760833E-3,1.618745178E-2,1.221694518E-3
3.568012590E-1,5.039489828E-3,1.374406368E-2,-3.665083554E-3
3.667086540E-1,1.481304597E-2,1.252236869E-2,-6.108472589E-3
3.766160500E-1,1.359135192E-2,1.252236869E-2,-7.330167107E-3
3.865234460E-1,1.374406274E-3,1.374406368E-2,-4.886778072E-3
3.964308420E-1,-1.328592747E-2,6.413896102E-3,-1.221694518E-3
4.063382380E-1,-2.183778957E-2,8.857285604E-3,3.665083554E-3
4.162456340E-1,-2.305948362E-2,8.857285604E-3,4.886778072E-3
4.261530290E-1,-1.939439960E-2,1.252236869E-2,4.886778072E-3
4.360604250E-1,-8.399149403E-3,1.130067464E-2,2.443389036E-3
4.459678210E-1,-2.290677279E-3,3.054236295E-4,-2.443389036E-3
4.558752170E-1,1.374406274E-3,-5.803049076E-3,-7.330167107E-3
4.657826130E-1,1.527118147E-4,-5.803049076E-3,-8.551862091E-3
4.756900090E-1,2.596100792E-3,3.970507067E-3,-6.108472589E-3
4.855974040E-1,5.039489828E-3,7.635590620E-3,-1.221694518E-3
4.955048000E-1,3.817795310E-3,5.192201585E-3,0.000000000E0
5.054121960E-1,1.527118147E-4,5.192201585E-3,-1.221694518E-3
5.153195920E-1,1.374406274E-3,1.527118147E-3,-1.221694518E-3
5.252269880E-1,6.261184346E-3,-1.679829881E-2,-2.443389036E-3
5.351343840E-1,9.926267900E-3,-3.145863488E-2,-3.665083554E-3
5.450417790E-1,1.236965694E-2,-3.512371704E-2,-3.665083554E-3
5.549437070E-1,1.114796288E-2,-3.023693897E-2,-1.221694518E-3
5.646559460E-1,1.236965694E-2,-2.657185495E-2,2.443389036E-3
5.743691230E-1,1.114796288E-2,-1.435491070E-2,2.443389036E-3
5.840830290E-1,5.039489828E-3,6.413896102E-3,1.221694518E-3
5.937960500E-1,-4.734066315E-3,2.107422985E-2,1.221694518E-3
6.035083940E-1,-1.572931744E-2,1.740914769E-2,-2.443389036E-3
6.132215710E-1,-2.061609551E-2,8.857285604E-3,-3.665083554E-3
6.229354250E-1,-1.939439960E-2,5.192201585E-3,0.000000000E0
6.326484980E-1,-1.084253844E-2,3.970507067E-3,3.665083554E-3
6.423608420E-1,-2.290677279E-3,7.635590620E-3,2.443389036E-3
6.520739150E-1,3.817795310E-3,1.618745178E-2,-1.221694518E-3
6.617878730E-1,6.261184346E-3,1.985253580E-2,-6.108472589E-3
6.715009460E-1,6.261184346E-3,1.618745178E-2,-9.773556143E-3
6.812132380E-1,7.482878864E-3,8.857285604E-3,-8.551862091E-3
6.909264150E-1,5.039489828E-3,-4.581354558E-3,-2.443389036E-3
7.006403210E-1,1.374406274E-3,-1.313321572E-2,4.886778072E-3
7.103533940E-1,1.527118147E-4,-1.435491070E-2,8.551862091E-3
7.200656860E-1,1.527118147E-4,-1.068982668E-2,6.108472589E-3
7.297788630E-1,1.527118147E-4,-4.581354558E-3,0.000000000E0
7.394927690E-1,1.527118147E-4,-2.137965523E-3,-4.886778072E-3
7.492058420E-1,-1.068982761E-3,-2.137965523E-3,-9.773556143E-3
7.589181340E-1,-8.399149403E-3,6.413896102E-3,-8.551862091E-3
7.686313110E-1,-1.328592747E-2,1.496575773E-2,-7.330167107E-3
7.783452170E-1,-1.328592747E-2,1.985253580E-2,-4.886778072E-3
7.880582380E-1,-1.084253844E-2,2.718270384E-2,-2.443389036E-3
7.977705820E-1,-7.177455351E-3,2.718270384E-2,0.000000000E0
8.074837590E-1,-7.177455351E-3,1.007897966E-2,2.443389036E-3
8.171976130E-1,-1.084253844E-2,-2.137965523E-3,0.000000000E0
8.269106860E-1,-1.206423342E-2,6.413896102E-3,-1.221694518E-3
8.366230290E-1,-8.399149403E-3,1.740914769E-2,-3.665083554E-3
8.463362070E-1,-5.955760833E-3,1.863084175E-2,-7.330167107E-3
8.560500610E-1,-3.512371797E-3,8.857285604E-3,-1.099525020E-2
8.657631340E-1,1.374406274E-3,2.748812549E-3,-8.551862091E-3
8.754754770E-1,8.704573847E-3,-3.359660041E-3,-3.665083554E-3
8.851886540E-1,9.926267900E-3,-1.557660475E-2,1.221694518E-3
8.949025090E-1,8.704573847E-3,-1.801999472E-2,3.665083554E-3
9.046155820E-1,6.261184346E-3,-1.191152167E-2,6.108472589E-3
9.143279250E-1,6.261184346E-3,-7.024743594E-3,6.108472589E-3
9.240411020E-1,5.039489828E-3,-9.468132630E-3,6.108472589E-3
9.337549570E-1,3.817795310E-3,-9.468132630E-3,3.665083554E-3
9.434680290E-1,-2.290677279E-3,-7.024743594E-3,-2.443389036E-3
9.531803730E-1,-7.177455351E-3,-9.162708884E-4,-4.886778072E-3
9.628935500E-1,-7.177455351E-3,1.007897966E-2,-6.108472589E-3
9.726074570E-1,3.817795310E-3,2.473931387E-2,-2.443389036E-3
9.823204770E-1,1.481304597E-2,3.084778599E-2,0.000000000E0
9.920328210E-1,1.603474095E-2,2.962609194E-2,4.886778072E-3
1.001745998E0,9.926267900E-3,2.718270384E-2,8.551862091E-3
1.011459904E0,1.374406274E-3,1.985253580E-2,9.773556143E-3
1.021172977E0,-5.955760833E-3,1.496575773E-2,1.099525020E-2
1.030885269E0,-9.620844387E-3,1.618745178E-2,1.466033421E-2
1.040598446E0,-1.206423342E-2,1.496575773E-2,1.588202827E-2
1.050312352E0,-1.084253844E-2,8.857285604E-3,1.588202827E-2
1.060025425E0,-9.620844387E-3,1.527118147E-3,1.343864016E-2
1.069737717E0,-2.290677279E-3,-1.068982668E-2,6.108472589E-3
1.079450894E0,3.817795310E-3,-1.557660475E-2,-3.665083554E-3
1.089164800E0,3.817795310E-3,-1.313321572E-2,-8.551862091E-3
1.098877873E0,3.817795310E-3,-1.801999472E-2,-1.221694518E-2
1.108590217E0,7.482878864E-3,-2.535016090E-2,-1.221694518E-2
1.118303394E0,1.114796288E-2,-2.657185495E-2,-9.773556143E-3
1.128017300E0,7.482878864E-3,-2.290677279E-2,-7.330167107E-3
1.137730373E0,6.261184346E-3,-1.679829881E-2,-6.108472589E-3
1.147442665E0,8.704573847E-3,-4.581354558E-3,-6.108472589E-3
1.157155842E0,6.261184346E-3,2.748812549E-3,-4.886778072E-3
1.166869748E0,1.374406274E-3,2.748812549E-3,-1.221694518E-3
1.176582821E0,-3.512371797E-3,3.970507067E-3,0.000000000E0
1.186295165E0,-4.734066315E-3,1.007897966E-2,0.000000000E0
1.196008238E0,-3.512371797E-3,1.007897966E-2,-1.221694518E-3
1.205722196E0,-4.734066315E-3,1.007897966E-2,-3.665083554E-3
1.215435269E0,-2.290677279E-3,1.007897966E-2,-3.665083554E-3
1.225147613E0,-2.290677279E-3,6.413896102E-3,-1.221694518E-3
1.234860790E0,-7.177455351E-3,5.192201585E-3,0.000000000E0
1.244574696E0,-1.084253844E-2,6.413896102E-3,1.221694518E-3
1.254287769E0,-9.620844387E-3,1.007897966E-2,1.221694518E-3
1.264000113E0,-2.290677279E-3,1.374406368E-2,1.221694518E-3
1.273713186E0,8.704573847E-3,1.863084175E-2,-1.221694518E-3
1.283427144E0,1.114796288E-2,1.496575773E-2,-1.221694518E-3
1.293140217E0,6.261184346E-3,1.527118147E-3,-2.443389036E-3
1.302852561E0,-1.068982761E-3,-4.581354558E-3,-2.443389036E-3
1.312565738E0,-8.399149403E-3,-9.162708884E-4,1.221694518E-3
1.322279644E0,-7.177455351E-3,3.970507067E-3,3.665083554E-3
1.331992717E0,-5.955760833E-3,5.192201585E-3,6.108472589E-3
1.341705061E0,1.527118147E-4,-4.581354558E-3,7.330167107E-3
1.351418238E0,6.261184346E-3,-1.924168877E-2,8.551862091E-3
1.361132144E0,9.926267900E-3,-3.023693897E-2,2.443389036E-3
1.370845165E0,8.704573847E-3,-3.023693897E-2,-2.443389036E-3
1.380557509E0,1.374406274E-3,-1.801999472E-2,-7.330167107E-3
1.390270686E0,-2.290677279E-3,-3.359660041E-3,-1.099525020E-2
1.399984592E0,-4.734066315E-3,6.413896102E-3,-9.773556143E-3
1.409697665E0,-7.177455351E-3,-4.581354558E-3,-3.665083554E-3
1.419410009E0,-1.084253844E-2,-1.801999472E-2,3.665083554E-3
1.429123186E0,-1.328592747E-2,-2.046338283E-2,7.330167107E-3
1.438837092E0,-1.206423342E-2,-1.557660475E-2,9.773556143E-3
1.448550165E0,-1.206423342E-2,-1.068982668E-2,1.221694518E-2
1.458262509E0,-1.084253844E-2,-9.468132630E-3,1.099525020E-2
1.467975686E0,-1.084253844E-2,-7.024743594E-3,8.551862091E-3
1.477689592E0,-9.620844387E-3,-3.359660041E-3,6.108472589E-3
1.487402665E0,-5.955760833E-3,1.527118147E-3,3.665083554E-3
1.497114957E0,-1.068982761E-3,2.748812549E-3,1.221694518E-3
1.506828134E0,5.039489828E-3,3.970507067E-3,-1.221694518E-3
1.516542040E0,8.704573847E-3,1.496575773E-2,0.000000000E0
1.526255113E0,8.704573847E-3,2.351761982E-2,1.221694518E-3
1.535967457E0,7.482878864E-3,2.351761982E-2,-3.665083554E-3
1.545680634E0,6.261184346E-3,1.618745178E-2,-4.886778072E-3
1.555394540E0,2.596100792E-3,1.007897966E-2,-3.665083554E-3
1.565107613E0,-4.734066315E-3,1.130067464E-2,-2.443389036E-3
1.574819957E0,-1.328592747E-2,1.130067464E-2,-3.665083554E-3
1.584533134E0,-1.206423342E-2,3.970507067E-3,-4.886778072E-3
1.594247040E0,-1.084253844E-2,3.054236295E-4,-8.551862091E-3
1.603960113E0,-7.177455351E-3,7.635590620E-3,-8.551862091E-3
1.613672457E0,-1.068982761E-3,1.496575773E-2,-7.330167107E-3
1.623385634E0,2.596100792E-3,1.374406368E-2,-6.108472589E-3
1.633099540E0,3.817795310E-3,1.007897966E-2,-3.665083554E-3
1.642812613E0,2.596100792E-3,8.857285604E-3,0.000000000E0
1.652524957E0,1.527118147E-4,2.748812549E-3,4.886778072E-3
1.662238134E0,-3.512371797E-3,-2.137965523E-3,1.099525020E-2
1.671952040E0,-4.734066315E-3,-5.803049076E-3,1.588202827E-2
1.681665113E0,-7.177455351E-3,-9.468132630E-3,1.832541823E-2
1.691377457E0,-1.084253844E-2,-8.246437646E-3,1.588202827E-2
1.701090634E0,-1.328592747E-2,-9.162708884E-4,9.773556143E-3
1.710804540E0,-8.399149403E-3,1.007897966E-2,3.665083554E-3
1.720517613E0,-1.068982761E-3,1.252236869E-2,-4.886778072E-3
1.730229957E0,3.817795310E-3,6.413896102E-3,-9.773556143E-3
1.739943134E0,9.926267900E-3,3.054236295E-4,-1.099525020E-2
