"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.961191350E-1,1.555633783E0,-7.396813035E-1,-9.815059662E0
9.058325200E-1,1.550848126E0,-7.540382147E-1,-9.817452431E0
9.155452290E-1,1.543669701E0,-7.779664397E-1,-9.812666893E0
9.252586660E-1,1.526919961E0,-7.899305820E-1,-9.810274124E0
9.349729890E-1,1.519741535E0,-8.210372925E-1,-9.810274124E0
9.446864270E-1,1.507777333E0,-8.330013752E-1,-9.810274124E0
9.543990830E-1,1.538884044E0,-8.330013752E-1,-9.795916557E0
9.641126240E-1,1.563111424E0,-8.282157183E-1,-9.788738251E0
9.738268950E-1,1.596610904E0,-7.995018363E-1,-9.812666893E0
9.835402810E-1,1.630110383E0,-7.971090674E-1,-9.795916557E0
9.932529890E-1,1.618146300E0,-7.660023570E-1,-9.788738251E0
1.002966427E0,1.601396561E0,-7.564310431E-1,-9.767203331E0
1.012680749E0,1.575075507E0,-7.468597889E-1,-9.764810562E0
1.022394187E0,1.567897081E0,-7.372884750E-1,-9.769596100E0
1.032106843E0,1.584646821E0,-7.325028181E-1,-9.776774406E0
1.041820385E0,1.594218135E0,-7.396813035E-1,-9.795916557E0
1.051534656E0,1.603789330E0,-7.492526174E-1,-9.800702095E0
1.061248041E0,1.601396561E0,-7.444669604E-1,-9.776774406E0
1.070960749E0,1.601396561E0,-7.492526174E-1,-9.764810562E0
1.080674291E0,1.599003673E0,-7.588238716E-1,-9.745667458E0
1.090388510E0,1.594218135E0,-7.683951855E-1,-9.738489151E0
1.100101947E0,1.582253933E0,-7.683951855E-1,-9.716953278E0
1.109814656E0,1.550848126E0,-7.540382147E-1,-9.728918076E0
1.119528093E0,1.546062589E0,-7.660023570E-1,-9.745667458E0
1.129242416E0,1.558026671E0,-7.540382147E-1,-9.774381638E0
1.138955854E0,1.558026671E0,-7.660023570E-1,-9.786345482E0
1.148668510E0,1.546062589E0,-7.683951855E-1,-9.781559944E0
1.158382052E0,1.529312730E0,-7.923234105E-1,-9.798309326E0
1.168096322E0,1.514955878E0,-8.234301209E-1,-9.819845200E0
1.177809760E0,1.486241937E0,-8.401798606E-1,-9.846165657E0
1.187522416E0,1.483849168E0,-8.282157183E-1,-9.846165657E0
1.197235958E0,1.505384564E0,-8.090731502E-1,-9.822237968E0
1.206950229E0,1.536491275E0,-7.803592682E-1,-9.815059662E0
1.216663666E0,1.548455358E0,-7.636095285E-1,-9.791131020E0
1.226376322E0,1.582253933E0,-7.420741320E-1,-9.774381638E0
1.236089864E0,1.620539188E0,-7.564310431E-1,-9.774381638E0
1.245804135E0,1.639681697E0,-7.612167001E-1,-9.760024071E0
1.255517520E0,1.634896040E0,-7.540382147E-1,-9.745667458E0
1.265230229E0,1.649253011E0,-7.516453862E-1,-9.752845764E0
1.274943770E0,1.639681697E0,-7.612167001E-1,-9.771988869E0
1.284658041E0,1.627717614E0,-7.660023570E-1,-9.781559944E0
1.294371427E0,1.615753531E0,-7.731808424E-1,-9.791131020E0
1.304084135E0,1.601396561E0,-7.516453862E-1,-9.793523788E0
1.313797677E0,1.572682738E0,-7.683951855E-1,-9.783952713E0
1.323511947E0,1.591825247E0,-7.564310431E-1,-9.795916557E0
1.333225333E0,1.555633783E0,-7.564310431E-1,-9.800702095E0
1.342938041E0,1.543669701E0,-7.803592682E-1,-9.803094864E0
1.352651583E0,1.526919961E0,-8.018946648E-1,-9.803094864E0
1.362365854E0,1.543669701E0,-8.114659786E-1,-9.788738251E0
1.372079291E0,1.553241014E0,-7.995018363E-1,-9.786345482E0
1.381791947E0,1.579861164E0,-7.803592682E-1,-9.779167175E0
1.391505489E0,1.594218135E0,-7.660023570E-1,-9.774381638E0
1.401219760E0,1.591825247E0,-7.372884750E-1,-9.767203331E0
1.410933197E0,1.587039590E0,-7.301099896E-1,-9.764810562E0
1.420645854E0,1.560718536E0,-7.229315639E-1,-9.764810562E0
1.430359395E0,1.541276932E0,-7.301099896E-1,-9.779167175E0
1.440073666E0,1.536491275E0,-7.636095285E-1,-9.793523788E0
1.449787104E0,1.522134304E0,-7.899305820E-1,-9.803094864E0
1.459499760E0,1.507777333E0,-8.114659786E-1,-9.800702095E0
1.469213302E0,1.517348647E0,-8.186444640E-1,-9.800702095E0
1.478927572E0,1.553241014E0,-8.138588071E-1,-9.788738251E0
1.488641010E0,1.582253933E0,-8.114659786E-1,-9.795916557E0
1.498353718E0,1.603789330E0,-7.875377536E-1,-9.793523788E0
1.508067156E0,1.601396561E0,-7.612167001E-1,-9.776774406E0
1.517781479E0,1.599003673E0,-7.372884750E-1,-9.764810562E0
1.527494916E0,1.567897081E0,-7.301099896E-1,-9.767203331E0
1.537207624E0,1.560718536E0,-7.205387354E-1,-9.767203331E0
1.546921166E0,1.550848126E0,-7.253243923E-1,-9.795916557E0
1.556635437E0,1.553241014E0,-7.420741320E-1,-9.798309326E0
1.566348822E0,1.555633783E0,-7.348956466E-1,-9.769596100E0
1.576061531E0,1.570289850E0,-7.516453862E-1,-9.767203331E0
1.585775072E0,1.572682738E0,-7.540382147E-1,-9.755238533E0
1.595489343E0,1.560718536E0,-7.660023570E-1,-9.740881920E0
1.605202781E0,1.577468276E0,-7.636095285E-1,-9.726525307E0
1.614915437E0,1.570289850E0,-7.564310431E-1,-9.736096382E0
1.624628979E0,1.567897081E0,-7.660023570E-1,-9.750452995E0
1.634343249E0,1.555633783E0,-7.707880139E-1,-9.764810562E0
1.644056687E0,1.558026671E0,-7.636095285E-1,-9.776774406E0
1.653769395E0,1.558026671E0,-7.588238716E-1,-9.810274124E0
1.663482937E0,1.558026671E0,-7.803592682E-1,-9.810274124E0
1.673197208E0,1.558026671E0,-7.851449251E-1,-9.807881355E0
1.682910593E0,1.546062589E0,-7.851449251E-1,-9.774381638E0
1.692623302E0,1.558026671E0,-8.042874932E-1,-9.769596100E0
1.702336843E0,1.572682738E0,-8.138588071E-1,-9.738489151E0
1.712051114E0,1.567897081E0,-7.995018363E-1,-9.748060226E0
1.721764552E0,1.563111424E0,-8.018946648E-1,-9.760024071E0
1.731477260E0,1.570289850E0,-7.899305820E-1,-9.764810562E0
1.741190697E0,1.565504193E0,-7.827520967E-1,-9.769596100E0
1.750905020E0,1.570289850E0,-7.660023570E-1,-9.767203331E0
1.760618458E0,1.579861164E0,-7.468597889E-1,-9.781559944E0
1.770331166E0,1.591825247E0,-7.540382147E-1,-9.786345482E0
1.780044708E0,1.589432478E0,-7.468597889E-1,-9.786345482E0
1.789758979E0,1.577468276E0,-7.468597889E-1,-9.760024071E0
1.799472416E0,1.558026671E0,-7.516453862E-1,-9.762416840E0
1.809185072E0,1.546062589E0,-7.396813035E-1,-9.750452995E0
1.818898614E0,1.543669701E0,-7.348956466E-1,-9.748060226E0
1.828612885E0,1.543669701E0,-7.325028181E-1,-9.752845764E0
1.838326322E0,1.555633783E0,-7.372884750E-1,-9.769596100E0
1.848039031E0,1.563111424E0,-7.492526174E-1,-9.783952713E0
1.857752572E0,1.553241014E0,-7.660023570E-1,-9.793523788E0
1.867466843E0,1.560718536E0,-7.827520967E-1,-9.769596100E0
1.877180281E0,1.553241014E0,-7.947162390E-1,-9.781559944E0
1.886892937E0,1.555633783E0,-8.018946648E-1,-9.776774406E0
1.896606479E0,1.565504193E0,-7.803592682E-1,-9.764810562E0
1.906320749E0,1.565504193E0,-7.660023570E-1,-9.783952713E0
1.916034187E0,1.572682738E0,-7.731808424E-1,-9.791131020E0
1.925746895E0,1.575075507E0,-7.372884750E-1,-9.769596100E0
1.935460437E0,1.560718536E0,-7.372884750E-1,-9.767203331E0
1.945174708E0,1.555633783E0,-7.277171612E-1,-9.767203331E0
1.954888145E0,1.548455358E0,-7.468597889E-1,-9.755238533E0
1.964600802E0,1.558026671E0,-7.636095285E-1,-9.748060226E0
1.974314343E0,1.524527073E0,-7.779664397E-1,-9.740881920E0
1.984028614E0,1.531705618E0,-7.923234105E-1,-9.743274689E0
1.993742052E0,1.526919961E0,-7.899305820E-1,-9.757631302E0
2.003454760E0,1.553241014E0,-7.851449251E-1,-9.791131020E0
2.013168302E0,1.555633783E0,-7.779664397E-1,-9.793523788E0
2.022882572E0,1.587039590E0,-7.755736113E-1,-9.786345482E0
2.032596010E0,1.577468276E0,-7.707880139E-1,-9.776774406E0
2.042308666E0,1.555633783E0,-7.516453862E-1,-9.779167175E0
2.052022208E0,1.543669701E0,-7.420741320E-1,-9.781559944E0
2.061736479E0,1.546062589E0,-7.420741320E-1,-9.774381638E0
2.071449916E0,1.548455358E0,-7.612167001E-1,-9.781559944E0
2.081162624E0,1.558026671E0,-7.564310431E-1,-9.767203331E0
2.090876166E0,1.567897081E0,-7.492526174E-1,-9.740881920E0
2.100590437E0,1.570289850E0,-7.564310431E-1,-9.738489151E0
2.110303874E0,1.584646821E0,-7.564310431E-1,-9.731310844E0
2.120016531E0,1.589432478E0,-7.516453862E-1,-9.716953278E0
2.129730072E0,1.567897081E0,-7.516453862E-1,-9.736096382E0
2.139444343E0,1.560718536E0,-7.540382147E-1,-9.738489151E0
2.149157781E0,1.555633783E0,-7.588238716E-1,-9.736096382E0
2.158870489E0,1.543669701E0,-7.564310431E-1,-9.760024071E0
2.168584031E0,1.548455358E0,-7.588238716E-1,-9.793523788E0
2.178298302E0,1.550848126E0,-7.588238716E-1,-9.803094864E0
2.188011739E0,1.560718536E0,-7.923234105E-1,-9.798309326E0
2.197724395E0,1.546062589E0,-8.018946648E-1,-9.791131020E0
2.207437937E0,1.553241014E0,-8.090731502E-1,-9.771988869E0
2.217152208E0,1.555633783E0,-8.090731502E-1,-9.771988869E0
2.226865645E0,1.538884044E0,-7.947162390E-1,-9.748060226E0
2.236578354E0,1.563111424E0,-7.875377536E-1,-9.736096382E0
2.246291895E0,1.558026671E0,-7.612167001E-1,-9.724132538E0
2.256006166E0,1.558026671E0,-7.540382147E-1,-9.733703613E0
2.265719604E0,1.572682738E0,-7.516453862E-1,-9.748060226E0
2.275432312E0,1.553241014E0,-7.468597889E-1,-9.743274689E0
2.285145749E0,1.558026671E0,-7.588238716E-1,-9.771988869E0
2.294860072E0,1.567897081E0,-7.588238716E-1,-9.779167175E0
2.304573510E0,1.553241014E0,-7.612167001E-1,-9.795916557E0
2.314286218E0,1.546062589E0,-7.540382147E-1,-9.781559944E0
2.323999760E0,1.546062589E0,-7.516453862E-1,-9.779167175E0
2.333714031E0,1.558026671E0,-7.540382147E-1,-9.752845764E0
2.343427468E0,1.582253933E0,-7.396813035E-1,-9.757631302E0
