"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.969256350E-1,-6.083751321E-1,-9.537791252E0,-2.865405083E-1
9.066376670E-1,-4.073780477E-1,-9.844371796E0,-5.931209326E-1
9.163504790E-1,-3.619144261E-1,-1.010758209E1,-7.630113363E-1
9.260624580E-1,-6.346961856E-1,-1.018205833E1,-8.563314080E-1
9.357736560E-1,-1.154237866E0,-1.006690407E1,-9.738788009E-1
9.454856870E-1,-1.716850281E0,-9.844371796E0,-1.253839016E0
9.551985000E-1,-2.111965179E0,-9.700801849E0,-1.318445325E0
9.649104790E-1,-2.356033087E0,-9.518648148E0,-1.052842021E0
9.746216770E-1,-2.377867460E0,-9.518648148E0,-7.271189690E-1
9.843336560E-1,-1.805384636E0,-9.739087105E0,-6.290132403E-1
9.940465210E-1,-8.814560175E-1,-9.932906151E0,-5.691927075E-1
1.003758500E0,1.405783277E-2,-1.017458057E1,-2.291127741E-1
1.013469698E0,6.149554253E-1,-1.048116112E1,6.206383705E-1
1.023181677E0,8.398807645E-1,-1.075663471E1,1.975873351E0
1.032894542E0,5.144568682E-1,-1.086670494E1,3.153740168E0
1.042606469E0,-1.489532143E-1,-1.075902748E1,3.342773199E0
1.052317719E0,-7.474579811E-1,-1.062951660E1,2.653341293E0
1.062029698E0,-1.022632599E0,-1.046441174E1,1.592722535E0
1.071742562E0,-1.154237866E0,-1.039980507E1,1.345962733E-1
1.081454490E0,-1.180558920E0,-1.049551868E1,-1.715952992E0
1.091165740E0,-1.065703392E0,-1.137428284E1,-2.922533751E0
1.100877719E0,-1.053739309E0,-1.261675549E1,-2.055733681E0
1.110590583E0,-1.206879973E0,-1.369651699E1,4.845465720E-2
1.120302510E0,-1.278963685E0,-1.455105400E1,8.123632669E-1
1.130013760E0,-1.534995675E0,-1.487916946E1,9.272187948E-1
1.139725740E0,-2.052144527E0,-1.490070438E1,1.875374764E-1
1.149438604E0,-2.411366940E0,-1.497727489E1,-1.866700768E0
