"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.408734300E-2,-9.987043738E-1,-1.342971683E0,-1.031306505E0
6.379979100E-2,-2.351247311E0,-1.505683661E0,-2.206780672E0
7.351140600E-2,-3.433401346E0,-2.041975021E0,-5.275874615E0
8.322229100E-2,-4.633102894E0,-2.923131943E0,-7.660322666E0
9.293401000E-2,-6.069394588E0,-4.615755081E0,-7.581359386E0
1.026465100E-1,-6.512365818E0,-8.252246857E0,-3.832404613E0
1.123581240E-1,-5.808577061E0,-1.333011627E1,-9.511470050E-2
1.220690100E-1,-5.190929413E0,-1.839841270E1,1.544866085E0
1.317807290E-1,-3.802195072E0,-2.269352913E1,4.884648323E0
1.414931760E-1,-1.726421595E0,-2.711067963E1,3.455235958E0
1.512047910E-1,1.773679733E0,-2.969851875E1,-7.205686092E0
1.609156760E-1,3.514159203E0,-2.798196793E1,-8.256733894E0
1.706273950E-1,-1.587637782E0,-2.788146782E1,1.022931695E0
1.803398430E-1,-8.130811691E0,-2.847518730E1,4.606781960E0
1.900514580E-1,-1.213370419E1,-2.588465881E1,2.940479994E0
1.997623430E-1,-1.088166046E1,-2.417049980E1,5.775675774E-1
2.094740620E-1,-8.539983749E0,-2.374696922E1,5.895316601E-1
2.191865100E-1,-7.582555771E0,-2.389532471E1,1.887338877E0
2.288981240E-1,-6.854539394E0,-2.349781799E1,2.617448807E0
2.386090100E-1,-5.279464245E0,-2.261456680E1,2.485843658E0
2.483207290E-1,-3.050549746E0,-2.168316078E1,1.408475280E0
2.580332290E-1,-1.298106313E-1,-2.012692833E1,4.603192508E-1
2.677448430E-1,1.910070658E0,-1.796022797E1,3.861417472E-1
2.774556760E-1,2.652144909E0,-1.581057549E1,-4.247260094E-2
2.871674470E-1,2.309971094E0,-1.373240948E1,-5.333003402E-1
2.968798950E-1,1.419242978E0,-1.147717381E1,-3.343969584E-1
