"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.870140600E-2,-1.977618039E-1,-7.895200700E-2,-3.651339412E-1
7.841229100E-2,-6.730009913E-1,-7.838697433E-1,-2.771719396E-1
8.812401000E-2,-1.219098449E0,-1.146713018E0,-1.317902952E-1
9.783651000E-2,-1.634474516E0,-1.125944257E0,1.088835225E-1
1.075481240E-1,-1.743205309E0,-1.006218195E0,3.422271907E-1
1.172590100E-1,-1.535517335E0,-6.861341596E-1,4.949389994E-1
1.269707290E-1,-1.128692985E0,1.458397806E-1,6.171084642E-1
1.366831760E-1,-6.387935281E-1,6.418477297E-1,6.562026739E-1
1.463947910E-1,-4.726430774E-1,4.769189954E-1,4.790569544E-1
1.561056760E-1,-9.283351302E-1,4.598152637E-1,4.046862945E-2
1.658173950E-1,-1.437781692E0,1.702736765E-1,-5.325061083E-1
1.755298430E-1,-1.425564766E0,-5.346440673E-1,-8.489249945E-1
1.852414580E-1,-9.686510563E-1,-7.692093849E-1,-7.206470370E-1
1.949523430E-1,-4.262186885E-1,-4.894413650E-1,-2.661767006E-1
2.046640620E-1,-4.871506989E-2,-1.864611208E-1,1.479777545E-1
2.143765100E-1,2.579302490E-1,6.642963737E-2,4.216373265E-1
2.240881240E-1,5.938962698E-1,2.802261710E-1,6.293253899E-1
2.337990100E-1,8.883246183E-1,3.779617548E-1,7.675296068E-1
2.435107290E-1,1.082574010E0,3.254288733E-1,8.005153537E-1
2.532232290E-1,1.221847177E0,2.631224692E-1,7.321004272E-1
2.629348430E-1,1.351346850E0,3.119902313E-1,5.499152541E-1
2.726456760E-1,1.480846524E0,3.999522328E-1,2.958027720E-1
2.823574470E-1,1.567586780E0,4.133908749E-1,3.924693540E-2
2.920698950E-1,1.607902646E0,3.009949923E-1,-1.672194302E-1
3.017815100E-1,1.621341348E0,7.375980914E-2,-2.967190444E-1
3.114923950E-1,1.598129153E0,-2.060082406E-1,-3.443651497E-1
3.212040100E-1,1.538266063E0,-4.234698713E-1,-3.480302393E-1
3.309165620E-1,1.439308882E0,-5.212054253E-1,-3.309265077E-1
3.406281760E-1,1.231620789E0,-4.662291706E-1,-2.356343269E-1
3.503390100E-1,8.980981708E-1,-2.292204350E-1,-6.337540597E-2
3.600507810E-1,5.291464329E-1,7.742489129E-2,1.174353883E-1
3.697632290E-1,2.225011140E-1,3.938437700E-1,2.542651594E-1
3.794748430E-1,-2.290677279E-3,6.394043565E-1,3.177932799E-1
3.891857290E-1,-1.818797737E-1,5.416688323E-1,3.141281903E-1
3.988974470E-1,-3.077143133E-1,1.605001241E-1,2.078407854E-1
4.086098950E-1,-3.455868363E-1,-3.374931216E-2,7.834116369E-2
4.183215100E-1,-2.612899244E-1,5.176930502E-2,-1.068982761E-3
4.280323950E-1,-1.146865711E-1,2.325800955E-1,-2.183778957E-2
4.377441140E-1,-1.206423342E-2,4.182776511E-1,-5.726693198E-2
4.474565620E-1,-1.206423342E-2,5.795413256E-1,-1.232384369E-1
4.571681760E-1,-1.122431830E-1,7.151494026E-1,-1.733279079E-1
4.668790620E-1,-2.270824611E-1,7.823426127E-1,-1.892099380E-1
4.765907810E-1,-2.661767006E-1,7.456917763E-1,-2.026485801E-1
4.863032290E-1,-2.258607745E-1,6.369609833E-1,-2.417428046E-1
4.960148430E-1,-1.317902952E-1,5.367820263E-1,-3.138227761E-1
5.057257290E-1,-3.038965166E-2,4.805840850E-1,-3.846810758E-1
