"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.682572940E-1,1.040578246E0,5.949652195E-1,-6.039752364E-1
1.779709920E-1,1.117545009E0,6.487197876E-1,-6.161921620E-1
1.876854190E-1,1.198176861E0,6.841489077E-1,-6.027535200E-1
1.973989600E-1,1.270409584E0,6.413896084E-1,-5.636593103E-1
2.071118250E-1,1.318055630E0,5.900784731E-1,-5.086830258E-1
2.168255230E-1,1.385248899E0,4.544703662E-1,-4.329380095E-1
2.265399500E-1,1.453663707E0,2.834331393E-1,-3.571929336E-1
2.362535440E-1,1.485427856E0,1.293469071E-1,-3.193204105E-1
2.459664080E-1,1.491536260E0,-4.535540938E-2,-3.254288733E-1
2.556800020E-1,1.502531528E0,-3.141281903E-1,-3.596363366E-1
2.653944810E-1,1.476875901E0,-6.439857483E-1,-4.488200247E-1
2.751080750E-1,1.486649513E0,-8.614473343E-1,-5.392253995E-1
2.848209400E-1,1.550177574E0,-8.980981708E-1,-5.722111464E-1
2.945346370E-1,1.635696292E0,-8.516737819E-1,-5.331169367E-1
3.042490650E-1,1.722436547E0,-8.101361990E-1,-4.194993675E-1
3.139626580E-1,1.816506982E0,-7.307260633E-1,-2.570139766E-1
3.236754710E-1,1.930124640E0,-5.926745534E-1,-1.006370857E-1
3.333891690E-1,2.065732718E0,-5.010474920E-1,5.650337320E-3
3.431035960E-1,2.101161957E0,-5.047125220E-1,6.551336497E-2
3.528171900E-1,2.024195194E0,-4.961606860E-1,3.741439432E-2
3.625300540E-1,2.048629045E0,-5.328115225E-1,-4.688252881E-2
3.722437520E-1,2.096275091E0,-6.281036735E-1,-1.201841980E-1
3.819581790E-1,2.148808002E0,-6.623111367E-1,-1.714953631E-1
3.916717210E-1,2.277085781E0,-6.488724947E-1,-2.118112892E-1
4.013845850E-1,2.434684515E0,-6.403206587E-1,-2.289150059E-1
4.110982830E-1,2.536085129E0,-5.425850749E-1,-2.325800955E-1
4.208127100E-1,2.562962294E0,-4.094203711E-1,-2.435753495E-1
4.305263040E-1,2.550745487E0,-2.835858464E-1,-2.667875290E-1
4.402391690E-1,2.534863472E0,-2.298312783E-1,-3.242071867E-1
4.499527620E-1,2.531198263E0,-2.347180545E-1,-3.999522328E-1
4.596672420E-1,2.550745487E0,-1.858502775E-1,-4.402681589E-1
4.693808350E-1,2.575179338E0,-1.088835225E-1,-4.451549351E-1
4.790937000E-1,2.594726562E0,-8.811471611E-2,-4.085040987E-1
4.888073980E-1,2.620382071E0,-3.924693540E-2,-3.474193811E-1
4.985218250E-1,2.642372608E0,5.238015205E-2,-2.985515893E-1
5.082354190E-1,2.669249773E0,1.368297935E-1,-2.936648130E-1
5.179482310E-1,2.736443043E0,2.492256761E-1,-3.669664860E-1
5.276619290E-1,2.824404955E0,3.628432751E-1,-4.622586668E-1
5.373763560E-1,2.863499165E0,3.628432751E-1,-5.294518471E-1
5.470899500E-1,2.850060701E0,2.956500649E-1,-5.832064152E-1
5.568028150E-1,2.820739985E0,2.284568697E-1,-6.174138784E-1
5.665165120E-1,2.782867432E0,1.698155403E-1,-6.088619828E-1
5.762309400E-1,2.757211924E0,1.600419879E-1,-5.502206683E-1
5.859445330E-1,2.792640924E0,2.199050188E-1,-4.610369802E-1
5.956573460E-1,2.886711359E0,2.883199155E-1,-3.400892019E-1
6.053710440E-1,2.949017763E0,3.005368412E-1,-2.313583940E-1
6.150854710E-1,2.941687584E0,2.663294077E-1,-1.947075576E-1
6.247990650E-1,2.896485090E0,1.722589284E-1,-2.496838123E-1
6.345119290E-1,2.782867432E0,-1.969982497E-2,-3.633013964E-1
6.442256270E-1,2.648480892E0,-2.615953386E-1,-4.439332485E-1
6.539400540E-1,2.597169876E0,-4.399627447E-1,-4.414898455E-1
6.636536480E-1,2.583731174E0,-4.876088202E-1,-4.133908749E-1
6.733664600E-1,2.589839697E0,-3.666610718E-1,-4.366030693E-1
6.830801580E-1,2.583731174E0,-2.053973973E-1,-5.001311898E-1
6.927945850E-1,2.526311636E0,-1.516428292E-1,-5.648810267E-1
7.025081790E-1,2.416358948E0,-2.298312783E-1,-6.137487888E-1
7.122210440E-1,2.291746140E0,-2.811424434E-1,-6.064186096E-1
7.219347420E-1,2.174463511E0,-3.348970115E-1,-5.282301903E-1
7.316491690E-1,2.036412001E0,-4.399627447E-1,-3.804051280E-1
7.413627620E-1,1.888586998E0,-4.863871336E-1,-2.215848416E-1
7.510755750E-1,1.768860936E0,-4.277457893E-1,-1.165191159E-1
7.607892730E-1,1.741983652E0,-4.815003574E-1,-6.154286116E-2
7.705037000E-1,1.695559263E0,-4.937172830E-1,-5.421269313E-2
7.802173980E-1,1.639361382E0,-3.898732662E-1,-9.208522737E-2
7.899301580E-1,1.577054858E0,-1.980672181E-1,-9.208522737E-2
7.996438560E-1,1.498866439E0,1.068982761E-3,-1.634016447E-2
8.093582830E-1,1.386470556E0,1.514901221E-1,1.070509851E-1
8.190718770E-1,1.245975733E0,2.003578991E-1,2.377723008E-1
8.287847420E-1,1.144422293E0,2.089097649E-1,3.161134422E-1
8.384984400E-1,1.090667725E0,2.651077211E-1,2.757975459E-1
8.482128670E-1,1.027139664E0,3.054236174E-1,1.498102844E-1
8.579264600E-1,9.074136019E-1,3.188622594E-1,-1.267508045E-2
8.676393250E-1,7.400414348E-1,2.223484069E-1,-1.531699449E-1
8.773530230E-1,5.555655956E-1,6.704048812E-2,-2.948864996E-1
8.870674500E-1,3.686463237E-1,-1.785201132E-1,-3.633013964E-1
8.967810440E-1,2.024958730E-1,-4.680617154E-1,-3.352024257E-1
9.064939080E-1,6.566607952E-2,-6.488724947E-1,-2.655658424E-1
9.162076060E-1,-6.505523622E-2,-7.539382577E-1,-1.898207814E-1
9.259220330E-1,-1.994416267E-1,-8.321266770E-1,-1.287360638E-1
9.356356270E-1,-3.289412558E-1,-8.419002295E-1,-4.688252881E-2
9.453484920E-1,-4.242334068E-1,-7.881456614E-1,4.107947648E-2
9.550621900E-1,-4.938700199E-1,-6.879667044E-1,1.094943732E-1
9.647766170E-1,-5.195255876E-1,-5.645755529E-1,1.473668963E-1
9.744902100E-1,-5.085303187E-1,-4.216373265E-1,1.779092699E-1
9.842030750E-1,-4.853181541E-1,-2.249445021E-1,1.974563748E-1
9.939167730E-1,-4.401154518E-1,-1.527118147E-4,1.913478971E-1
1.003631200E0,-3.729222417E-1,2.089097649E-1,1.608055383E-1
1.013344794E0,-3.069507480E-1,4.251496792E-1,1.180462316E-1
1.023057658E0,-2.348707765E-1,6.242858768E-1,7.895200700E-2
1.032771356E0,-1.566823274E-1,7.660024762E-1,3.374931216E-2
1.042485783E0,-1.065928489E-1,8.674030900E-1,-1.511846948E-2
1.052199377E0,-1.163664013E-1,9.333745837E-1,-4.810422286E-2
1.061912242E0,-1.872246861E-1,9.455915689E-1,-6.520794332E-2
1.071625940E0,-3.081724346E-1,8.967237473E-1,-6.398624927E-2
1.081340419E0,-4.731011987E-1,7.989882231E-1,-6.398624927E-2
1.091054012E0,-6.539120078E-1,6.597150564E-1,-8.108997345E-2
1.100766877E0,-8.212841153E-1,5.033381581E-1,-1.055238619E-1
1.110480575E0,-9.568922520E-1,3.249707520E-1,-1.226275861E-1
1.120195002E0,-1.061957955E0,1.122431830E-1,-1.311794519E-1
1.129908596E0,-1.146254897E0,-1.162136942E-1,-1.372879148E-1
1.139621460E0,-1.237882018E0,-3.067980409E-1,-1.372879148E-1
1.149335158E0,-1.375933409E0,-4.460712075E-1,-9.941539168E-2
1.159049637E0,-1.589730024E0,-5.706840754E-1,-3.466558084E-2
1.168763231E0,-1.847507477E0,-6.219952106E-1,1.420219894E-2
1.178476096E0,-2.096733332E0,-5.059342384E-1,5.573981255E-2
1.188189794E0,-2.259218693E0,-3.446705639E-1,1.156028435E-1
1.197904221E0,-2.287317514E0,-2.921377122E-1,2.072299272E-1
1.207617815E0,-2.206685781E0,-4.143071473E-1,3.075616062E-1
1.217330679E0,-2.112615347E0,-6.403206587E-1,3.881934285E-1
1.227044429E0,-2.100398302E0,-8.980981708E-1,4.272876680E-1
1.236758856E0,-2.170034885E0,-1.127776742E0,4.333961308E-1
1.246472450E0,-2.255553484E0,-1.279266834E0,4.517215490E-1
1.256185315E0,-2.271435499E0,-1.230399132E0,5.213581324E-1
1.265899012E0,-2.157817841E0,-8.516737819E-1,6.300889254E-1
1.275613492E0,-2.009992838E0,-1.821851879E-1,7.595885396E-1
1.285327085E0,-1.985558987E0,6.609367132E-1,8.561024070E-1
