"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.780693390E-1,-2.818146944E0,-9.454042435E0,-1.884347796E-1
8.877820990E-1,-2.796611547E0,-9.458827972E0,-1.812563092E-1
8.974955890E-1,-2.784647465E0,-9.468399048E0,-1.668993831E-1
9.072099640E-1,-2.779861689E0,-9.477970123E0,-1.597209126E-1
9.169234010E-1,-2.796611547E0,-9.456435204E0,-1.166501045E-1
9.266361620E-1,-2.832503796E0,-9.446864128E0,-8.793623000E-2
9.363496510E-1,-2.846860647E0,-9.430113792E0,-9.272187948E-2
9.460640260E-1,-2.858824968E0,-9.427721024E0,-8.315058798E-2
9.557775160E-1,-2.866003275E0,-9.434899330E0,-9.990034252E-2
9.654902240E-1,-2.818146944E0,-9.446864128E0,-1.214357466E-1
9.752038180E-1,-2.767897606E0,-9.456435204E0,-1.525424421E-1
9.849180890E-1,-2.732005358E0,-9.442078590E0,-1.501496136E-1
9.946315780E-1,-2.717648268E0,-9.432506561E0,-1.405783296E-1
1.004344287E0,-2.708076954E0,-9.439684868E0,-1.214357466E-1
1.014057881E0,-2.708076954E0,-9.446864128E0,-1.070788130E-1
1.023772203E0,-2.736790895E0,-9.456435204E0,-9.272187948E-2
1.033485641E0,-2.755933523E0,-9.458827972E0,-6.640082598E-2
1.043198401E0,-2.779861689E0,-9.451649666E0,-7.357929647E-2
1.052911891E0,-2.770290375E0,-9.446864128E0,-9.032905847E-2
1.062626266E0,-2.779861689E0,-9.444471359E0,-1.310070455E-1
1.072339756E0,-2.796611547E0,-9.470791817E0,-1.429711580E-1
1.082052464E0,-2.827718258E0,-9.470791817E0,-1.812563092E-1
1.091766058E0,-2.851646423E0,-9.475577354E0,-1.956132501E-1
1.101480381E0,-2.870789051E0,-9.439684868E0,-2.027917206E-1
1.111193818E0,-2.875574589E0,-9.422935486E0,-2.147558331E-1
1.120906578E0,-2.875574589E0,-9.408578873E0,-2.195414752E-1
1.130620068E0,-2.849253654E0,-9.420542717E0,-2.027917206E-1
1.140334443E0,-2.825325251E0,-9.430113792E0,-1.645065546E-1
1.150047933E0,-2.784647465E0,-9.468399048E0,-1.333998591E-1
1.159760641E0,-2.758326292E0,-9.494720459E0,-1.142572835E-1
1.169474235E0,-2.720041037E0,-9.504291534E0,-1.070788130E-1
1.179188558E0,-2.729612350E0,-9.497113228E0,-8.554340899E-2
1.188902047E0,-2.748754978E0,-9.463613510E0,-5.682953820E-2
1.198614756E0,-2.787040234E0,-9.439684868E0,-5.922235921E-2
1.208328349E0,-2.815753937E0,-9.403793335E0,-5.443671346E-2
1.218042672E0,-2.844467878E0,-9.370293617E0,-7.118647546E-2
1.227756110E0,-2.868396044E0,-9.372686386E0,-9.511470050E-2
1.237468870E0,-2.882753134E0,-9.389435768E0,-8.793623000E-2
1.247182360E0,-2.868396044E0,-9.408578873E0,-8.793623000E-2
1.256896735E0,-2.863610506E0,-9.432506561E0,-9.750752151E-2
1.266610224E0,-2.813361168E0,-9.463613510E0,-9.511470050E-2
1.276322985E0,-2.782254457E0,-9.492327690E0,-1.142572835E-1
1.286036474E0,-2.741576433E0,-9.513862610E0,-1.166501045E-1
1.295750849E0,-2.746362209E0,-9.516255379E0,-1.286142170E-1
1.305464339E0,-2.770290375E0,-9.501898766E0,-1.190429255E-1
1.315177099E0,-2.818146944E0,-9.480362892E0,-1.022931710E-1
1.324890589E0,-2.854039192E0,-9.439684868E0,-9.511470050E-2
1.334604964E0,-2.863610506E0,-9.432506561E0,-7.597211748E-2
1.344318453E0,-2.873181820E0,-9.389435768E0,-9.272187948E-2
1.354031214E0,-2.882753134E0,-9.377471924E0,-1.166501045E-1
1.363744703E0,-2.863610506E0,-9.375079155E0,-1.381855011E-1
1.373459078E0,-2.827718258E0,-9.394221306E0,-1.597209126E-1
1.383172568E0,-2.753540754E0,-9.432506561E0,-1.860419661E-1
1.392885328E0,-2.698505640E0,-9.480362892E0,-1.908276081E-1
1.402598818E0,-2.629113913E0,-9.485149384E0,-1.860419661E-1
1.412313193E0,-2.600399971E0,-9.485149384E0,-1.453639716E-1
1.422026683E0,-2.605185747E0,-9.501898766E0,-1.094716340E-1
1.431739443E0,-2.648256540E0,-9.499505997E0,-5.443671346E-2
1.441452933E0,-2.696112871E0,-9.487542152E0,-2.811566554E-2
1.451167308E0,-2.732005358E0,-9.485149384E0,-2.093719877E-2
1.460880797E0,-2.791825771E0,-9.466006279E0,-3.050848842E-2
1.470593558E0,-2.820539713E0,-9.432506561E0,-7.597211748E-2
1.480307151E0,-2.842075109E0,-9.382257462E0,-1.118644550E-1
1.490021422E0,-2.846860647E0,-9.367900848E0,-1.525424421E-1
1.499734912E0,-2.851646423E0,-9.370293617E0,-1.788634956E-1
1.509447672E0,-2.851646423E0,-9.382257462E0,-2.171486616E-1
1.519161266E0,-2.822932482E0,-9.401400566E0,-2.410768867E-1
1.528875589E0,-2.799004316E0,-9.427721024E0,-2.219343036E-1
1.538589026E0,-2.772683144E0,-9.461220741E0,-2.051845491E-1
1.548301787E0,-2.736790895E0,-9.482755661E0,-1.621137410E-1
1.558015381E0,-2.734398127E0,-9.492327690E0,-1.238285750E-1
1.567729703E0,-2.722434044E0,-9.504291534E0,-1.142572835E-1
1.577443193E0,-2.765504837E0,-9.494720459E0,-9.511470050E-2
1.587155901E0,-2.810968399E0,-9.477970123E0,-8.315058798E-2
1.596869495E0,-2.856431961E0,-9.458827972E0,-9.511470050E-2
1.606583818E0,-2.885145903E0,-9.427721024E0,-1.022931710E-1
1.616297308E0,-2.916252613E0,-9.399007797E0,-1.046859920E-1
1.626010068E0,-2.906681299E0,-9.391828537E0,-1.022931710E-1
1.635723558E0,-2.889931440E0,-9.396614075E0,-9.750752151E-2
