"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.943871410E-1,-6.203392744E-1,-1.029691410E1,-2.291127741E-1
9.041016730E-1,-2.494517565E-1,-1.050508976E1,-1.668993831E-1
9.138153180E-1,-2.327020019E-1,-1.046441174E1,4.220340848E-1
9.235282350E-1,-5.150550604E-1,-1.039741230E1,6.014958024E-1
9.332420370E-1,-7.761718631E-1,-1.013629627E1,3.263211846E-1
9.429565160E-1,-1.255035520E0,-9.968798637E0,-4.725824669E-2
9.526702660E-1,-1.714457393E0,-9.813264847E0,-1.453639716E-1
9.623831310E-1,-2.243570328E0,-9.688838005E0,-1.740778536E-1
9.720969330E-1,-2.665006161E0,-9.588040352E0,-2.123630047E-1
9.818114120E-1,-2.373081923E0,-9.789336205E0,-5.117649436E-1
9.915251620E-1,-1.954038739E0,-9.741479874E0,-3.272185028E-1
1.001238027E0,-1.843968987E0,-9.808479309E0,-2.099701911E-1
1.010951777E0,-1.704886079E0,-9.564111710E0,-5.763711333E-1
1.020666308E0,-1.791027784E0,-8.910572052E0,-6.912266612E-1
1.030379954E0,-1.829612017E0,-8.486743927E0,-1.117448211E0
1.040092923E0,-2.291426897E0,-8.058428764E0,-1.840379715E0
1.049806673E0,-3.067299604E0,-7.524529934E0,-2.829213619E0
1.059521204E0,-3.505485058E0,-7.500601768E0,-3.320041418E0
1.069234954E0,-3.469293833E0,-7.751848221E0,-2.707179785E0
1.078947818E0,-3.038585663E0,-8.091927528E0,-1.893021822E0
1.088661568E0,-2.327319145E0,-8.664112091E0,-1.481157184E0
1.098376100E0,-1.601994753E0,-8.292924881E0,-7.079764009E-1
1.108089850E0,-1.484746456E0,-7.634599686E0,-1.019342422E0
1.117802714E0,-1.910967946E0,-6.914061069E0,-2.891427040E0
1.127516464E0,-2.495115757E0,-5.932405472E0,-5.053342342E0
1.137230995E0,-3.222832918E0,-5.455934525E0,-5.271089077E0
1.146944745E0,-3.984049797E0,-5.522933960E0,-4.071686745E0
1.156657610E0,-4.211667061E0,-5.829514027E0,-3.458825111E0
1.166371412E0,-4.111168385E0,-6.320342064E0,-2.106282234E0
1.176085943E0,-4.350450516E0,-6.767799854E0,-7.989036441E-1
1.185799589E0,-4.994419098E0,-7.625028610E0,-1.730309844E0
1.195512558E0,-5.291428089E0,-8.328817368E0,-2.853141785E0
1.205226308E0,-4.364807606E0,-8.800502777E0,-2.419741869E0
1.214940839E0,-2.159821510E0,-9.679266930E0,-2.558525562E0
1.224654485E0,5.192425251E-1,-9.990333557E0,-3.731606960E0
1.234367454E0,2.601895571E0,-1.000469017E1,-4.071686745E0
1.244081204E0,3.562015533E0,-1.026819992E1,-4.083651066E0
1.253795735E0,3.274876833E0,-1.017218781E1,-4.512265205E0
1.263509485E0,1.017248750E0,-9.751050949E0,-4.054936886E0
1.273222350E0,-1.604387641E0,-9.473184586E0,-4.588835716E0
1.282936152E0,-3.038585663E0,-9.152546883E0,-5.137091160E0
1.292650683E0,-3.036192894E0,-9.119047165E0,-5.213661671E0
1.302364329E0,-2.638685226E0,-8.994320869E0,-5.129912853E0
1.312077298E0,-1.913360834E0,-8.726325035E0,-3.789333820E0
1.321791100E0,-1.202094316E0,-8.474779129E0,-2.580060959E0
1.331505579E0,-7.546364665E-1,-7.725526810E0,-2.592025042E0
1.341219329E0,-4.719842672E-1,-6.707979202E0,-4.789832592E0
1.350932245E0,-8.838488460E-1,-5.851049423E0,-8.309375763E0
1.360645995E0,-1.625923038E0,-5.510969639E0,-9.987641335E0
1.370360527E0,-1.568495274E0,-5.992226124E0,-9.128020287E0
1.380074277E0,-6.538388133E-1,-6.842276573E0,-6.429813385E0
1.389787141E0,-3.714857101E-1,-7.122236729E0,-4.337589264E0
1.399500943E0,-1.017846942E0,-6.851847649E0,-4.737190723E0
1.409215475E0,-1.314856052E0,-6.351448536E0,-7.265506744E0
1.418929120E0,-7.905287743E-1,-6.035296917E0,-9.492028236E0
1.428642089E0,-3.236292601E-1,-5.886941910E0,-1.061246777E1
1.438355891E0,-5.389832854E-1,-5.520540714E0,-9.614062309E0
1.448070370E0,-1.017846942E0,-5.317151070E0,-7.897511005E0
1.457784120E0,-1.820040703E0,-5.187938690E0,-7.330112934E0
1.467497037E0,-2.080858469E0,-4.972285271E0,-7.511967659E0
1.477210839E0,-1.927717686E0,-5.096712112E0,-8.134400368E0
1.486925318E0,-1.719243050E0,-5.384150028E0,-8.651549339E0
1.496639068E0,-6.251249313E-1,-5.757729530E0,-8.529515266E0
1.506351985E0,6.077769399E-1,-6.092724800E0,-7.861618996E0
1.516065735E0,1.447956800E0,-6.270092487E0,-8.076972961E0
1.525780266E0,1.670788407E0,-5.891727448E0,-9.769596100E0
1.535494016E0,1.352243900E0,-5.164010525E0,-1.014796066E1
1.545206933E0,9.547362328E-1,-4.129712582E0,-1.013360405E1
1.554920683E0,-3.403790295E-1,-3.030808926E0,-9.872487068E0
1.564635214E0,-1.815255046E0,-1.845763564E0,-9.688240051E0
1.574348964E0,-3.320938826E0,-3.421736360E-1,-8.994022369E0
1.584061881E0,-3.529413462E0,-3.972085714E-1,-9.218947411E0
1.593775631E0,-2.715255499E0,-5.623133183E-1,-9.058628082E0
1.603490162E0,-2.052144527E0,-9.071788788E-1,-9.681061745E0
1.613203912E0,-1.178166032E0,-1.036391258E0,-9.905986786E0
1.622916829E0,8.949156404E-1,-1.565504193E0,-1.018624592E1
1.632630579E0,1.459920883E0,-2.022832394E0,-1.098096180E1
1.642345110E0,1.053141117E0,-2.446661234E0,-1.050239754E1
1.652058860E0,3.873381615E-1,-2.618944407E0,-1.012642574E1
1.661771777E0,2.485544533E-1,-2.599801779E0,-9.685847282E0
1.671485527E0,2.820539773E-1,-2.120938063E0,-1.003549862E1
1.681200058E0,-2.207378894E-1,-2.137687922E0,-1.036570740E1
1.690913808E0,-1.424925923E0,-2.195115566E0,-1.086132145E1
1.700626725E0,-1.446461320E0,-2.312364101E0,-1.077757263E1
1.710340475E0,-1.453639746E0,-2.281257391E0,-1.141436195E1
1.720055006E0,-1.209272742E0,-2.039582253E0,-1.097856903E1
1.729768756E0,-7.235297561E-1,-1.833799481E0,-1.085892868E1
1.739481673E0,-6.900302172E-1,-1.809871197E0,-1.122532940E1
1.749195475E0,-1.072881818E0,-2.539981127E0,-1.124686432E1
1.758910006E0,-1.484746456E0,-3.014059305E0,-1.186690521E1
1.768623652E0,-1.348355532E0,-3.176771164E0,-1.115832996E1
1.778336620E0,-1.139880896E0,-2.575873613E0,-1.163240814E1
1.788050423E0,-5.437689424E-1,-2.003689766E0,-1.128514957E1
1.797764954E0,-1.680957973E-1,-1.438684583E0,-1.127079296E1
1.807478704E0,2.461616248E-1,-1.479362607E0,-1.181426239E1
1.817191568E0,-1.752742529E-1,-2.065903187E0,-1.145025444E1
1.826905370E0,-5.174478889E-1,-2.923131943E0,-1.206311607E1
1.836619902E0,-1.139880896E0,-3.557528973E0,-1.201047421E1
1.846333652E0,-1.355534077E0,-3.461816072E0,-1.215165043E1
1.856046568E0,-1.094417214E0,-2.776870728E0,-1.185254765E1
1.865760318E0,-9.580263495E-1,-1.615753531E0,-1.174247837E1
1.875474850E0,-9.173483849E-1,-8.449655175E-1,-1.158903790E1
1.885188600E0,-1.084846020E0,-6.918248534E-1,-1.137846947E1
1.894901516E0,-1.247856975E0,-1.086640596E0,-1.158425236E1
1.904615318E0,-1.170987606E0,-1.704287887E0,-1.156750298E1
1.914329850E0,-1.307677627E0,-2.324627161E0,-1.081107140E1
1.924043495E0,-1.506281853E0,-2.518445730E0,-1.130907822E1
1.933756464E0,-1.353141189E0,-2.441875458E0,-1.139043427E1
1.943470266E0,-1.369890928E0,-2.283650160E0,-1.077757263E1
1.953184798E0,-1.350748420E0,-2.065903187E0,-1.123490047E1
1.962898548E0,-1.168594718E0,-2.037189484E0,-1.066750240E1
1.972611412E0,-7.091727853E-1,-1.881655931E0,-1.104347515E1
1.982325214E0,-8.024929166E-1,-1.840977907E0,-1.143589783E1
1.992039745E0,-1.041775107E0,-2.089831591E0,-1.096181965E1
2.001753495E0,-1.298106313E0,-2.705085993E0,-1.094746304E1
2.011466412E0,-9.556335211E-1,-3.126521826E0,-1.070818043E1
2.021180214E0,-8.048857450E-1,-3.262912750E0,-1.085174942E1
2.030894745E0,-4.959124923E-1,-3.253341436E0,-1.080389309E1
2.040608391E0,-4.025924206E-1,-3.088236809E0,-1.080867863E1
2.050321360E0,-6.586244106E-1,-2.630908489E0,-1.062921715E1
2.060035162E0,-8.312067389E-1,-2.676372051E0,-1.014078236E1
2.069749693E0,-1.377069473E0,-2.762513638E0,-1.000917721E1
2.079463443E0,-1.946860313E0,-3.071486950E0,-9.645169258E0
2.089176308E0,-1.865504384E0,-3.591028690E0,-9.228518486E0
2.098890110E0,-1.575673699E0,-4.120141506E0,-8.922237396E0
2.108604641E0,-1.084846020E0,-4.452744007E0,-9.039485931E0
2.118318391E0,-5.557330847E-1,-4.790431023E0,-9.199805260E0
2.128031308E0,-1.048953652E0,-4.804787636E0,-9.204590797E0
2.137745110E0,-1.611566067E0,-5.017749310E0,-8.922237396E0
2.147459641E0,-1.582852125E0,-5.551647663E0,-8.283054352E0
2.157173287E0,-1.317248821E0,-6.018547058E0,-8.187042236E0
2.166886256E0,-9.915258884E-1,-6.166902065E0,-7.835297585E0
2.176600058E0,-5.030909777E-1,-6.128616810E0,-7.514360428E0
2.186314589E0,-9.601201117E-2,-6.099903107E0,-7.622037411E0
2.196028339E0,-4.384847581E-1,-5.719444275E0,-7.459325314E0
2.205741204E0,-1.491924882E0,-5.508576870E0,-7.373183727E0
2.215455006E0,-1.851147413E0,-5.570790291E0,-6.858428001E0
2.225169537E0,-1.041775107E0,-6.272485256E0,-5.898307800E0
2.234883287E0,-9.460622668E-1,-6.914061069E0,-5.938985825E0
2.244596204E0,-1.882254124E0,-7.045666218E0,-6.075675964E0
2.254310006E0,-2.509472847E0,-7.311269760E0,-6.058926105E0
2.264024537E0,-2.320140600E0,-7.804490089E0,-5.867201328E0
2.273738183E0,-1.759921074E0,-7.991429329E0,-5.326124191E0
2.283451152E0,-6.729813814E-1,-8.022536278E0,-5.369194984E0
2.293164954E0,4.402793646E-1,-7.953144073E0,-5.577669621E0
2.302879485E0,2.246262282E-1,-8.479565620E0,-4.823332310E0
2.312593235E0,-1.764706731E0,-8.853144646E0,-4.095614910E0
2.322306100E0,-3.012264490E0,-8.922536850E0,-3.844368696E0
2.332019902E0,-3.084049225E0,-8.910572052E0,-4.186542511E0
2.341734433E0,-2.645863533E0,-8.977571487E0,-4.459623337E0
2.351448183E0,-2.011466503E0,-8.462815285E0,-4.418945312E0
2.361161100E0,-1.604387641E0,-7.658527851E0,-4.220041752E0
