"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.499765165E0,8.590039611E-1,2.093679011E-1,-3.358132839E-1
3.509477509E0,9.640696645E-1,2.252499312E-1,-3.064926267E-1
3.519190738E0,1.060583591E0,2.435753495E-1,-2.686200738E-1
3.528903030E0,1.152210593E0,2.692309320E-1,-2.466295809E-1
3.538614644E0,1.246281147E0,2.728960216E-1,-2.295258641E-1
3.548327092E0,1.330578089E0,2.619007528E-1,-2.038702667E-1
3.558040217E0,1.427091956E0,2.509055138E-1,-1.757712960E-1
3.567752561E0,1.510167122E0,2.802261710E-1,-1.501157135E-1
3.577464123E0,1.598129153E0,3.303156495E-1,-1.281252056E-1
3.587176571E0,1.670209169E0,3.205420971E-1,-1.000262350E-1
3.596889748E0,1.715411782E0,2.863346636E-1,-9.391776472E-2
3.606602040E0,1.775427580E0,2.521272004E-1,-7.559234649E-2
3.616313655E0,1.835290551E0,2.252499312E-1,-4.993676394E-2
3.626025998E0,1.886601806E0,1.922641695E-1,-1.084253844E-2
3.635739228E0,1.906148911E0,1.116323397E-1,2.336490713E-2
3.645451571E0,1.885380030E0,-2.641914412E-2,3.924693540E-2
3.655163134E0,1.832847238E0,-1.889045089E-1,1.847812906E-2
3.664875478E0,1.790087938E0,-3.599417508E-1,-2.550287358E-2
3.674588707E0,1.781535983E0,-4.857762754E-1,-9.147437662E-2
3.684301051E0,1.786422849E0,-5.615213513E-1,-1.586675793E-1
3.694012613E0,1.797418118E0,-6.580352187E-1,-1.855448484E-1
3.703725061E0,1.816965222E0,-7.252284288E-1,-1.831014603E-1
3.713438238E0,1.832847238E0,-7.765395641E-1,-1.904316396E-1
3.723150530E0,1.853615999E0,-8.754968047E-1,-2.038702667E-1
3.732862144E0,1.911035657E0,-9.035958052E-1,-1.965401024E-1
3.742574592E0,2.001441002E0,-8.510629535E-1,-1.476723254E-1
3.752287717E0,2.079629421E0,-7.875348330E-1,-8.903098851E-2
3.762000061E0,2.117501974E0,-6.971294284E-1,-3.527642787E-2
3.771711623E0,2.139492512E0,-6.482616663E-1,-4.734066315E-3
