"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.689788180E-1,1.101052165E-1,5.207473040E-1,1.001789495E-1
9.786922040E-1,-2.550287358E-2,2.617480457E-1,7.085828483E-2
9.884062660E-1,-1.965401024E-1,-7.024743594E-3,1.954711229E-2
9.981194950E-1,-3.370349705E-1,-2.159345001E-1,-4.886778072E-2
1.007831995E0,-3.907895386E-1,-3.405473530E-1,-1.123958975E-1
1.017545381E0,-3.663556576E-1,-4.040754735E-1,-1.392731816E-1
1.027259443E0,-3.016058207E-1,-3.906368315E-1,-1.478250325E-1
1.036972673E0,-2.649549842E-1,-3.454341292E-1,-1.429382563E-1
1.046685173E0,-2.942756712E-1,-3.405473530E-1,-1.356080920E-1
1.056398558E0,-3.639122546E-1,-3.723114133E-1,-1.307213157E-1
1.066112620E0,-4.421007037E-1,-3.881934285E-1,-1.246128380E-1
1.075825850E0,-4.885250926E-1,-3.454341292E-1,-1.331647038E-1
1.085538402E0,-4.811949134E-1,-2.391466945E-1,-1.453816444E-1
1.095251735E0,-4.750864506E-1,-1.475196183E-1,-1.722589284E-1
1.104965798E0,-6.522321701E-1,-2.257080674E-1,-2.223484069E-1
1.114679027E0,-1.081046939E0,-3.857500553E-1,-2.577775419E-1
1.124391579E0,-1.596754789E0,-5.433486104E-1,-1.527118087E-1
1.134104912E0,-1.668834686E0,-4.981459379E-1,9.651386738E-2
1.143818975E0,-1.326607585E0,-3.100049794E-1,3.946073353E-1
1.153532308E0,-1.013853788E0,2.287622988E-1,6.584933400E-1
1.163244756E0,-9.197832346E-1,3.619270027E-1,8.429692388E-1
1.172958089E0,-1.180004239E0,2.373141646E-1,8.576295376E-1
1.182672204E0,-1.275296330E0,1.029277667E-1,6.890357137E-1
1.192385433E0,-7.963921428E-1,1.420219839E-1,3.848337829E-1
1.202097933E0,-2.747285664E-1,1.151447073E-1,-1.588202827E-2
1.211811266E0,-2.429644912E-1,1.420219839E-1,-3.359659910E-1
1.221525381E0,-3.529170156E-1,1.640124917E-1,-3.701734245E-1
1.231238610E0,-2.185306102E-1,1.725643575E-1,-2.260134816E-1
1.240951162E0,1.394258887E-1,3.863608837E-1,-3.909422457E-2
1.250664495E0,4.387410581E-1,5.183038712E-1,1.062874198E-1
1.260378610E0,5.596888065E-1,3.655920923E-1,1.795890927E-1
1.270091839E0,6.354338527E-1,6.627693027E-2,2.247917950E-1
1.279804339E0,7.319477201E-1,-1.304158866E-1,2.321219593E-1
