"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.821653800E-1,-2.290677279E-3,-4.581354558E-3,-1.221694518E-2
1.918784010E-1,-1.068982761E-3,3.054236295E-4,-1.099525020E-2
2.015922030E-1,1.374406274E-3,7.635590620E-3,-6.108472589E-3
2.113051190E-1,-1.068982761E-3,7.635590620E-3,-2.443389036E-3
2.210173070E-1,-1.068982761E-3,7.635590620E-3,1.221694518E-3
2.307303800E-1,-2.290677279E-3,6.413896102E-3,3.665083554E-3
2.404441300E-1,-2.290677279E-3,3.970507067E-3,6.108472589E-3
2.501571510E-1,1.527118147E-4,2.748812549E-3,7.330167107E-3
2.598692860E-1,2.596100792E-3,1.527118147E-3,8.551862091E-3
2.695823590E-1,5.039489828E-3,-9.162708884E-4,8.551862091E-3
2.792961090E-1,6.261184346E-3,3.054236295E-4,9.773556143E-3
2.890091300E-1,6.261184346E-3,-9.162708884E-4,8.551862091E-3
2.987212650E-1,6.261184346E-3,3.054236295E-4,9.773556143E-3
3.084342860E-1,2.596100792E-3,3.054236295E-4,1.099525020E-2
3.181480880E-1,2.596100792E-3,2.748812549E-3,8.551862091E-3
3.278610050E-1,2.596100792E-3,1.527118147E-3,6.108472589E-3
3.375732440E-1,3.817795310E-3,-9.162708884E-4,3.665083554E-3
3.472862650E-1,5.039489828E-3,-4.581354558E-3,1.221694518E-3
3.570000670E-1,3.817795310E-3,-4.581354558E-3,2.443389036E-3
3.667130880E-1,3.817795310E-3,-4.581354558E-3,3.665083554E-3
3.764252240E-1,1.374406274E-3,-9.162708884E-4,4.886778072E-3
3.861382440E-1,-1.068982761E-3,3.054236295E-4,4.886778072E-3
3.958520460E-1,-2.290677279E-3,2.748812549E-3,3.665083554E-3
4.055650670E-1,-2.290677279E-3,3.970507067E-3,4.886778072E-3
4.152772030E-1,-1.068982761E-3,5.192201585E-3,6.108472589E-3
4.249902760E-1,-2.290677279E-3,6.413896102E-3,7.330167107E-3
4.347040260E-1,-2.290677279E-3,3.970507067E-3,7.330167107E-3
4.444170460E-1,-2.290677279E-3,-2.137965523E-3,2.443389036E-3
4.541291820E-1,-2.290677279E-3,-4.581354558E-3,-1.221694518E-3
4.638422550E-1,-1.068982761E-3,-4.581354558E-3,-1.221694518E-3
4.735560050E-1,1.527118147E-4,-4.581354558E-3,-1.221694518E-3
4.832690260E-1,2.596100792E-3,3.054236295E-4,0.000000000E0
4.929811610E-1,1.527118147E-4,1.527118147E-3,0.000000000E0
5.026942340E-1,-2.290677279E-3,3.054236295E-4,1.221694518E-3
5.124080360E-1,-2.290677279E-3,2.748812549E-3,1.221694518E-3
5.221209530E-1,-3.512371797E-3,6.413896102E-3,2.443389036E-3
5.318331920E-1,-3.512371797E-3,7.635590620E-3,2.443389036E-3
5.415462130E-1,-4.734066315E-3,6.413896102E-3,1.221694518E-3
5.512600150E-1,-3.512371797E-3,3.970507067E-3,0.000000000E0
5.609730360E-1,-3.512371797E-3,-2.137965523E-3,-2.443389036E-3
5.706851710E-1,-2.290677279E-3,-4.581354558E-3,-4.886778072E-3
5.803982440E-1,-1.068982761E-3,-8.246437646E-3,-4.886778072E-3
5.901120460E-1,1.527118147E-4,-9.468132630E-3,-6.108472589E-3
5.998249630E-1,-1.068982761E-3,-7.024743594E-3,-4.886778072E-3
6.095372030E-1,1.527118147E-4,-3.359660041E-3,-6.108472589E-3
6.192502240E-1,1.374406274E-3,3.054236295E-4,-3.665083554E-3
6.289640260E-1,1.374406274E-3,2.748812549E-3,-2.443389036E-3
6.386770460E-1,1.374406274E-3,3.970507067E-3,-1.221694518E-3
6.483891820E-1,-1.068982761E-3,3.970507067E-3,0.000000000E0
6.581022550E-1,-3.512371797E-3,5.192201585E-3,0.000000000E0
6.678160570E-1,-3.512371797E-3,3.970507067E-3,0.000000000E0
6.775290780E-1,-2.290677279E-3,3.970507067E-3,1.221694518E-3
6.872412130E-1,1.527118147E-4,3.970507067E-3,-1.221694518E-3
6.969542860E-1,1.374406274E-3,3.970507067E-3,1.221694518E-3
7.066680880E-1,2.596100792E-3,5.192201585E-3,2.443389036E-3
7.163811090E-1,2.596100792E-3,2.748812549E-3,2.443389036E-3
7.260932440E-1,3.817795310E-3,1.527118147E-3,3.665083554E-3
7.358063170E-1,3.817795310E-3,-9.162708884E-4,4.886778072E-3
7.455201190E-1,3.817795310E-3,-3.359660041E-3,6.108472589E-3
7.552330360E-1,5.039489828E-3,-4.581354558E-3,4.886778072E-3
7.649452760E-1,5.039489828E-3,-2.137965523E-3,3.665083554E-3
7.746583490E-1,3.817795310E-3,-2.137965523E-3,2.443389036E-3
7.843721510E-1,3.817795310E-3,-3.359660041E-3,1.221694518E-3
7.940851710E-1,3.817795310E-3,-2.137965523E-3,1.221694518E-3
8.037973070E-1,3.817795310E-3,3.054236295E-4,1.221694518E-3
8.135103800E-1,1.374406274E-3,1.527118147E-3,0.000000000E0
8.232241820E-1,1.374406274E-3,2.748812549E-3,-1.221694518E-3
8.329372030E-1,1.374406274E-3,3.970507067E-3,-1.221694518E-3
8.426493900E-1,2.596100792E-3,5.192201585E-3,-2.443389036E-3
8.523624110E-1,5.039489828E-3,6.413896102E-3,-2.443389036E-3
