"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.765992340E-1,-2.107179403E0,-9.143573642E-1,-9.697811127E0
8.863114210E-1,-2.102393866E0,-9.191430211E-1,-9.673882484E0
8.960244940E-1,-2.104786634E0,-9.239286184E-1,-9.671489716E0
9.057382960E-1,-2.083251238E0,-9.406784177E-1,-9.681061745E0
9.154513170E-1,-2.085644007E0,-9.334999323E-1,-9.688240051E0
9.251634530E-1,-2.104786634E0,-9.334999323E-1,-9.676275253E0
9.348765260E-1,-2.116750717E0,-9.646066427E-1,-9.688240051E0
9.445903280E-1,-2.114357948E0,-9.861420393E-1,-9.707382202E0
9.543033490E-1,-2.133500576E0,-1.022034407E0,-9.736096382E0
9.640155360E-1,-2.111965179E0,-1.014855862E0,-9.738489151E0
9.737286090E-1,-2.104786634E0,-9.789635539E-1,-9.736096382E0
9.834424110E-1,-2.119143486E0,-9.454640746E-1,-9.719346046E0
9.931554320E-1,-2.143071890E0,-8.976075649E-1,-9.738489151E0
1.002867619E0,-2.147857428E0,-8.641080856E-1,-9.728918076E0
1.012580692E0,-2.157428741E0,-8.688937426E-1,-9.712167740E0
1.022294494E0,-2.150250196E0,-8.808578253E-1,-9.685847282E0
1.032007515E0,-2.145464659E0,-9.000003934E-1,-9.685847282E0
1.041719703E0,-2.162214279E0,-8.952147961E-1,-9.666704178E0
1.051432776E0,-2.183749676E0,-8.904291391E-1,-9.654740334E0
1.061146578E0,-2.195713997E0,-9.071788788E-1,-9.635597229E0
1.070859599E0,-2.188535452E0,-9.191430211E-1,-9.626026154E0
1.080571786E0,-2.176571369E0,-9.358927608E-1,-9.637990952E0
1.090284859E0,-2.155035973E0,-9.382855892E-1,-9.633204460E0
1.099998661E0,-2.145464659E0,-9.574281573E-1,-9.652347565E0
1.109711682E0,-2.135893345E0,-9.813563824E-1,-9.666704178E0
1.119423869E0,-2.138286114E0,-9.717850685E-1,-9.678668022E0
1.129136942E0,-2.131107569E0,-9.717850685E-1,-9.688240051E0
1.138850744E0,-2.119143486E0,-9.574281573E-1,-9.693025589E0
1.148563765E0,-2.123929262E0,-9.430712461E-1,-9.709774971E0
1.158275953E0,-2.126322031E0,-9.502496719E-1,-9.738489151E0
1.167989026E0,-2.102393866E0,-9.526425004E-1,-9.728918076E0
1.177702880E0,-2.095215321E0,-9.406784177E-1,-9.733703613E0
1.187415901E0,-2.092822552E0,-9.550353289E-1,-9.704989433E0
1.197128088E0,-2.109572172E0,-9.382855892E-1,-9.700203896E0
1.206841161E0,-2.104786634E0,-9.334999323E-1,-9.659525871E0
1.216554963E0,-2.107179403E0,-9.191430211E-1,-9.637990952E0
1.226267984E0,-2.119143486E0,-8.952147961E-1,-9.676275253E0
1.235980171E0,-2.131107569E0,-8.856434822E-1,-9.688240051E0
1.245693244E0,-2.128714800E0,-8.904291391E-1,-9.695418358E0
1.255407046E0,-2.143071890E0,-8.928219676E-1,-9.697811127E0
1.265120119E0,-2.131107569E0,-9.071788788E-1,-9.695418358E0
1.274832307E0,-2.116750717E0,-9.215358496E-1,-9.678668022E0
1.284545380E0,-2.123929262E0,-9.191430211E-1,-9.676275253E0
1.294259182E0,-2.121536493E0,-9.095717072E-1,-9.657133102E0
1.303972203E0,-2.147857428E0,-9.095717072E-1,-9.673882484E0
1.313684390E0,-2.147857428E0,-9.215358496E-1,-9.671489716E0
1.323397515E0,-2.145464659E0,-9.454640746E-1,-9.693025589E0
1.333111317E0,-2.140678883E0,-9.789635539E-1,-9.685847282E0
1.342824338E0,-2.121536493E0,-9.933205247E-1,-9.681061745E0
1.352536526E0,-2.131107569E0,-9.693922997E-1,-9.681061745E0
1.362249651E0,-2.133500576E0,-9.526425004E-1,-9.688240051E0
1.371963453E0,-2.128714800E0,-9.287142754E-1,-9.693025589E0
1.381676474E0,-2.150250196E0,-9.071788788E-1,-9.685847282E0
1.391388661E0,-2.143071890E0,-9.071788788E-1,-9.693025589E0
1.401101786E0,-2.133500576E0,-9.023932219E-1,-9.697811127E0
1.410815588E0,-2.135893345E0,-9.215358496E-1,-9.700203896E0
1.420528609E0,-2.123929262E0,-9.263214469E-1,-9.685847282E0
1.430240796E0,-2.116750717E0,-9.311071038E-1,-9.688240051E0
1.439953921E0,-2.119143486E0,-9.119645357E-1,-9.669096947E0
1.449667724E0,-2.107179403E0,-9.191430211E-1,-9.647562027E0
1.459380744E0,-2.121536493E0,-9.454640746E-1,-9.642776489E0
1.469092932E0,-2.100000858E0,-9.837492108E-1,-9.671489716E0
1.478806057E0,-2.097608089E0,-9.789635539E-1,-9.683454514E0
1.488519859E0,-2.102393866E0,-9.502496719E-1,-9.690632820E0
1.498232932E0,-2.133500576E0,-9.263214469E-1,-9.681061745E0
1.507945119E0,-2.150250196E0,-9.263214469E-1,-9.690632820E0
1.517658192E0,-2.159821510E0,-8.952147961E-1,-9.714560509E0
1.527372046E0,-2.150250196E0,-8.928219676E-1,-9.700203896E0
1.537085067E0,-2.169392824E0,-8.904291391E-1,-9.690632820E0
1.546797255E0,-2.155035973E0,-9.334999323E-1,-9.676275253E0
1.556510328E0,-2.131107569E0,-9.454640746E-1,-9.685847282E0
1.566224182E0,-2.131107569E0,-9.526425004E-1,-9.690632820E0
1.575937203E0,-2.143071890E0,-9.430712461E-1,-9.671489716E0
1.585649442E0,-2.155035973E0,-9.406784177E-1,-9.676275253E0
1.595362515E0,-2.140678883E0,-9.526425004E-1,-9.678668022E0
1.605076317E0,-2.157428741E0,-9.454640746E-1,-9.669096947E0
1.614789390E0,-2.157428741E0,-9.550353289E-1,-9.671489716E0
1.624501578E0,-2.126322031E0,-9.430712461E-1,-9.647562027E0
1.634214703E0,-2.111965179E0,-9.287142754E-1,-9.640383720E0
1.643928505E0,-2.119143486E0,-9.263214469E-1,-9.633204460E0
1.653641578E0,-2.116750717E0,-9.023932219E-1,-9.649954796E0
1.663353765E0,-2.119143486E0,-9.047860503E-1,-9.666704178E0
1.673066838E0,-2.143071890E0,-9.119645357E-1,-9.697811127E0
1.682780692E0,-2.121536493E0,-9.167501926E-1,-9.707382202E0
1.692493713E0,-2.123929262E0,-9.215358496E-1,-9.695418358E0
1.702205901E0,-2.126322031E0,-9.382855892E-1,-9.707382202E0
1.711919026E0,-2.131107569E0,-9.287142754E-1,-9.690632820E0
1.721632880E0,-2.114357948E0,-9.215358496E-1,-9.690632820E0
1.731345901E0,-2.126322031E0,-9.239286184E-1,-9.652347565E0
1.741058088E0,-2.121536493E0,-9.119645357E-1,-9.633204460E0
1.750771213E0,-2.121536493E0,-9.143573642E-1,-9.640383720E0
1.760485015E0,-2.123929262E0,-9.167501926E-1,-9.659525871E0
1.770198088E0,-2.131107569E0,-9.239286184E-1,-9.676275253E0
1.779910276E0,-2.131107569E0,-9.311071038E-1,-9.700203896E0
1.789623401E0,-2.145464659E0,-9.263214469E-1,-9.695418358E0
1.799337203E0,-2.152642965E0,-9.095717072E-1,-9.685847282E0
1.809050276E0,-2.155035973E0,-9.311071038E-1,-9.683454514E0
1.818762463E0,-2.133500576E0,-9.550353289E-1,-9.649954796E0
1.828475588E0,-2.131107569E0,-9.646066427E-1,-9.635597229E0
1.838189442E0,-2.116750717E0,-9.741778970E-1,-9.676275253E0
1.847902463E0,-2.090429783E0,-9.646066427E-1,-9.664311409E0
1.857614651E0,-2.088036776E0,-9.430712461E-1,-9.599705696E0
1.867327776E0,-2.083251238E0,-9.095717072E-1,-9.649954796E0
1.877041630E0,-2.114357948E0,-8.760721684E-1,-9.671489716E0
1.886754651E0,-2.159821510E0,-8.688937426E-1,-9.716953278E0
1.896466890E0,-2.183749676E0,-8.569296002E-1,-9.712167740E0
1.906179963E0,-2.186142683E0,-8.904291391E-1,-9.712167740E0
1.915893817E0,-2.169392824E0,-9.215358496E-1,-9.700203896E0
1.925606838E0,-2.135893345E0,-9.430712461E-1,-9.671489716E0
1.935319078E0,-2.140678883E0,-9.478568435E-1,-9.669096947E0
1.945032151E0,-2.143071890E0,-9.382855892E-1,-9.661918640E0
1.954746005E0,-2.116750717E0,-9.502496719E-1,-9.673882484E0
1.964459078E0,-2.102393866E0,-9.717850685E-1,-9.688240051E0
1.974171265E0,-2.097608089E0,-9.789635539E-1,-9.676275253E0
1.983884390E0,-2.100000858E0,-9.741778970E-1,-9.707382202E0
1.993598192E0,-2.123929262E0,-9.550353289E-1,-9.716953278E0
2.003311265E0,-2.138286114E0,-9.646066427E-1,-9.702596664E0
2.013023505E0,-2.119143486E0,-9.813563824E-1,-9.688240051E0
2.022736578E0,-2.100000858E0,-9.646066427E-1,-9.681061745E0
2.032450432E0,-2.090429783E0,-9.598209858E-1,-9.649954796E0
2.042163453E0,-2.097608089E0,-9.382855892E-1,-9.633204460E0
2.051875692E0,-2.128714800E0,-9.143573642E-1,-9.628418922E0
2.061588817E0,-2.131107569E0,-9.023932219E-1,-9.602098465E0
2.071302619E0,-2.157428741E0,-8.880363107E-1,-9.626026154E0
2.081015692E0,-2.157428741E0,-8.808578253E-1,-9.654740334E0
2.090727880E0,-2.159821510E0,-8.904291391E-1,-9.666704178E0
2.100441005E0,-2.159821510E0,-9.023932219E-1,-9.693025589E0
2.110154859E0,-2.169392824E0,-9.191430211E-1,-9.685847282E0
2.119867932E0,-2.167000055E0,-9.263214469E-1,-9.652347565E0
2.129580119E0,-2.167000055E0,-9.430712461E-1,-9.642776489E0
2.139293244E0,-2.162214279E0,-9.502496719E-1,-9.616455078E0
2.149007099E0,-2.143071890E0,-9.669994712E-1,-9.635597229E0
2.158720119E0,-2.143071890E0,-9.813563824E-1,-9.661918640E0
2.168432359E0,-2.138286114E0,-9.550353289E-1,-9.659525871E0
2.178145432E0,-2.155035973E0,-9.382855892E-1,-9.657133102E0
2.187859286E0,-2.140678883E0,-9.550353289E-1,-9.688240051E0
2.197572359E0,-2.128714800E0,-9.622138143E-1,-9.697811127E0
2.207284599E0,-2.100000858E0,-9.646066427E-1,-9.716953278E0
2.216997671E0,-2.076072693E0,-9.478568435E-1,-9.707382202E0
2.226711526E0,-2.066501379E0,-9.358927608E-1,-9.702596664E0
2.236424599E0,-2.071287155E0,-9.071788788E-1,-9.673882484E0
2.246136786E0,-2.083251238E0,-8.856434822E-1,-9.649954796E0
2.255849911E0,-2.097608089E0,-8.641080856E-1,-9.657133102E0
2.265563765E0,-2.119143486E0,-8.545367718E-1,-9.666704178E0
2.275276838E0,-2.140678883E0,-8.617152572E-1,-9.666704178E0
2.284989026E0,-2.164607286E0,-8.976075649E-1,-9.664311409E0
2.294702151E0,-2.167000055E0,-9.311071038E-1,-9.647562027E0
2.304416005E0,-2.155035973E0,-9.311071038E-1,-9.642776489E0
2.314129078E0,-2.155035973E0,-9.382855892E-1,-9.661918640E0
2.323841265E0,-2.159821510E0,-9.430712461E-1,-9.666704178E0
2.333554390E0,-2.157428741E0,-9.167501926E-1,-9.664311409E0
2.343268244E0,-2.143071890E0,-9.143573642E-1,-9.666704178E0
2.352981317E0,-2.167000055E0,-8.976075649E-1,-9.628418922E0
2.362693505E0,-2.164607286E0,-9.047860503E-1,-9.628418922E0
2.372406630E0,-2.164607286E0,-9.263214469E-1,-9.659525871E0
