"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.711907000E-2,-1.149452209E0,-8.048856735E0,-3.128316402E0
6.683339300E-2,-2.494517565E-1,-7.646564007E0,-3.580859184E0
7.654610100E-2,2.602194622E-2,-7.486244678E0,-3.346362352E0
8.625964300E-2,-3.092723191E-1,-7.249056339E0,-2.192423820E0
9.597396600E-2,-7.737790346E-1,-7.110272408E0,-9.667003751E-1
1.056874550E-1,-1.223629713E0,-6.964310169E0,-8.315058798E-2
1.154002160E-1,-1.539781332E0,-6.978667259E0,8.506484628E-1
1.251138090E-1,-1.994716763E0,-6.832705021E0,1.382154226E0
1.348281320E-1,-2.274677038E0,-6.614659309E0,8.865407705E-1
1.445415700E-1,-2.430509567E0,-6.317949295E0,7.956135273E-2
1.542543300E-1,-2.483151674E0,-5.985047817E0,-2.602194548E-1
1.639679240E-1,-2.571686029E0,-5.570790291E0,-2.338984162E-1
1.736822470E-1,-2.676970243E0,-5.278865814E0,-2.093719877E-2
1.833956840E-1,-2.858824968E0,-5.077569485E0,2.042872310E-1
1.931084450E-1,-3.074477911E0,-4.883750916E0,3.334996700E-1
2.028220390E-1,-3.179762125E0,-4.749752998E0,4.603192508E-1
2.125363610E-1,-3.151048422E0,-4.761716843E0,5.679962635E-1
2.222498510E-1,-3.136691332E0,-4.859822750E0,3.550350666E-1
2.319625590E-1,-3.024228811E0,-5.180759907E0,-2.099701911E-1
2.416761530E-1,-2.877967358E0,-5.772086620E0,-6.696912646E-1
2.513904760E-1,-2.861217737E0,-6.638587475E0,-1.277767301E0
2.611039660E-1,-2.861217737E0,-7.720741272E0,-2.324028969E0
2.708166740E-1,-2.787040234E0,-8.958429337E0,-3.568894863E0
2.805302680E-1,-2.636292458E0,-1.022991467E1,-5.484349728E0
2.902445910E-1,-2.693720102E0,-1.146760273E1,-8.886344910E0
2.999580800E-1,-3.151048422E0,-1.271725368E1,-1.278634644E1
3.096708410E-1,-3.938585997E0,-1.387837124E1,-1.473260880E1
3.193843300E-1,-4.135096550E0,-1.465394497E1,-1.462493229E1
3.290987050E-1,-3.423830032E0,-1.458455276E1,-1.297537994E1
3.388121950E-1,-2.502294302E0,-1.367737389E1,-9.951749802E0
3.485249550E-1,-2.116750717E0,-1.226231861E1,-6.714858532E0
3.582385490E-1,-2.164607286E0,-1.082124138E1,-4.684548378E0
3.679528720E-1,-2.566900492E0,-9.434899330E0,-3.528217077E0
3.776663090E-1,-2.593221426E0,-8.280961037E0,-2.644966364E0
3.873790700E-1,-2.461616278E0,-7.763812065E0,-2.027019978E0
3.970926640E-1,-3.134298563E0,-8.458029747E0,-2.235494614E0
4.068069860E-1,-4.233202457E0,-1.016740227E1,-2.012662888E0
4.165204760E-1,-4.209274292E0,-1.172842026E1,-1.546062589E0
4.262331840E-1,-3.313760281E0,-1.324876022E1,-2.798106909E0
4.359467780E-1,-2.837289333E0,-1.453669643E1,-5.070092201E0
4.456611010E-1,-3.737588882E0,-1.457976723E1,-5.065306664E0
4.553745910E-1,-4.266701698E0,-1.265025520E1,-2.711965322E0
4.650873510E-1,-4.060919285E0,-9.753444672E0,-1.146162033E0
4.748008410E-1,-3.696911097E0,-7.062416077E0,-2.985046208E-1
4.845152160E-1,-3.476472139E0,-5.032105923E0,1.049252748E0
4.942287050E-1,-4.223630905E0,-3.890131474E0,2.188834429E0
5.039414660E-1,-5.190929413E0,-3.626920938E0,2.504986286E0
5.136550590E-1,-5.741578102E0,-4.206283092E0,2.095514536E0
5.233693820E-1,-6.004788399E0,-5.305186749E0,1.319940805E0
5.330828200E-1,-5.873183250E0,-6.672086716E0,8.554341197E-1
5.427955800E-1,-5.777470112E0,-7.754240990E0,8.745766878E-1
5.525091740E-1,-5.473282814E0,-8.857930183E0,1.125823021E0
5.622234970E-1,-4.925027370E0,-1.026341438E1,1.549651742E0
5.719369860E-1,-3.902693748E0,-1.126391315E1,1.602293849E0
5.816497470E-1,-2.775076151E0,-1.190100288E1,1.626222134E0
5.913632360E-1,-1.884646893E0,-1.235324574E1,1.430010676E0
6.010776640E-1,-8.216354847E-1,-1.256889915E1,9.200403094E-1
6.107911010E-1,3.825525343E-1,-1.232213974E1,1.082752228E0
6.205038610E-1,1.294816136E0,-1.163749313E1,6.278168559E-1
6.302174550E-1,1.855035782E0,-1.098634624E1,-1.081555843E0
