"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.867490200E-2,1.088835225E-1,6.765133142E-2,6.134433746E-1
5.838787100E-2,-7.597413063E-1,8.719844371E-2,5.279247165E-1
6.810000700E-2,-1.553842664E0,1.030804738E-1,3.788780272E-1
7.781136100E-2,-2.244100094E0,1.324011385E-1,1.846285909E-1
8.752360000E-2,-2.806079626E0,1.922641695E-1,-6.093201414E-2
9.723656900E-2,-3.241002798E0,2.777827978E-1,-3.284831047E-1
1.069486520E-1,-3.585520744E0,4.170559645E-1,-5.618267655E-1
1.166600590E-1,-3.838564157E0,5.184566379E-1,-7.279772162E-1
1.263721940E-1,-3.965620518E0,4.268295169E-1,-8.061656952E-1
1.360852150E-1,-4.150096416E0,6.032116711E-2,-7.744016051E-1
1.457973500E-1,-4.440859795E0,-5.566345453E-1,-6.558972597E-1
1.555087040E-1,-4.663208008E0,-1.190693974E0,-3.785725832E-1
1.652209440E-1,-4.796372890E0,-1.567128658E0,1.382041872E-1
1.749339130E-1,-4.809811115E0,-1.856670260E0,7.272136807E-1
1.846460480E-1,-4.589906216E0,-1.871330619E0,1.182905674E0
1.943574020E-1,-4.043808937E0,-1.183363795E0,1.300188422E0
2.040696420E-1,-3.319191217E0,-3.941491842E-1,8.506048322E-1
2.137826110E-1,-2.942909479E0,-5.818320066E-2,5.390727147E-2
2.234946940E-1,-2.985668659E0,-1.644706279E-1,-6.180247068E-1
2.332061000E-1,-3.160371065E0,-4.662291706E-1,-9.368869662E-1
2.429182360E-1,-3.228785992E0,-5.810684562E-1,-8.941276670E-1
2.526312570E-1,-3.066300631E0,-4.662291706E-1,-5.960342288E-1
2.623433920E-1,-2.725447655E0,-3.355078697E-1,-2.099787444E-1
2.720547460E-1,-2.357717752E0,-3.171824515E-1,1.101052165E-1
2.817669860E-1,-2.059624195E0,-3.550549746E-1,2.860292196E-1
2.914799540E-1,-1.817728758E0,-3.501681983E-1,2.921377122E-1
3.011920900E-1,-1.556286097E0,-3.061871827E-1,1.528645307E-1
3.109034440E-1,-1.203216434E0,-1.913478971E-1,-5.848862603E-2
