"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.348490200E-2,3.411267757E0,-8.424530029E0,-1.416521072E1
6.319787100E-2,4.895416260E0,-7.806882858E0,-1.326251888E1
7.291000700E-2,5.707180977E0,-7.426424026E0,-1.163958645E1
8.262136100E-2,6.164509296E0,-7.277770042E0,-9.379565239E0
9.233360000E-2,5.958427429E0,-6.827919483E0,-6.741179466E0
1.020465690E-1,4.897809029E0,-6.047261238E0,-4.555335999E0
1.117586520E-1,3.198007345E0,-4.991427898E0,-2.123031855E0
1.214700590E-1,9.140582681E-1,-3.605385542E0,5.632106066E-1
1.311821940E-1,-1.618744493E0,-2.480160713E0,1.425225019E0
1.408952150E-1,-4.367200375E0,-2.420340061E0,2.437987089E0
1.506073500E-1,-7.079763889E0,-3.327518940E0,3.974777460E0
1.603187040E-1,-8.956634521E0,-5.317151070E0,3.783351660E0
1.700309440E-1,-8.707780838E0,-8.688039780E0,2.820838690E0
1.797439130E-1,-5.947360516E0,-1.377069473E1,-6.505486369E-1
1.894560480E-1,-1.226321608E-2,-1.974407768E1,-5.450850010E0
1.991674020E-1,7.902595997E0,-2.288017082E1,-6.243173599E0
2.088796420E-1,1.130937672E1,-2.354567337E1,-8.656334877E0
2.185926110E-1,8.309675217E0,-2.176690865E1,-1.133061314E1
2.283046940E-1,2.554039001E0,-1.953799438E1,-1.141196918E1
2.380161000E-1,-3.395116329E0,-1.818545151E1,-1.003310490E1
2.477282360E-1,-7.340581894E0,-1.793630028E1,-7.284649372E0
2.574412570E-1,-9.076275826E0,-1.787887192E1,-4.596014023E0
2.671533920E-1,-8.724530220E0,-1.727797318E1,-3.003889799E0
2.768647460E-1,-6.708577156E0,-1.645454407E1,-2.979961395E0
2.865769860E-1,-3.656233072E0,-1.537478256E1,-3.528217077E0
2.962899540E-1,-8.527421951E-1,-1.463240910E1,-3.276970625E0
3.060020900E-1,6.915257573E-1,-1.323200989E1,-2.022234201E0
3.157134440E-1,4.929214716E-1,-1.102702427E1,-7.486543655E-1
3.254256840E-1,-5.222335458E-1,-8.843573570E0,-2.362912297E-1
3.351386000E-1,-1.432104349E0,-7.024130821E0,-1.956132501E-1
3.448507360E-1,-2.171785593E0,-5.539683342E0,-8.898309469E-1
3.545621420E-1,-2.772683144E0,-4.395316124E0,-1.871486425E0
3.642742770E-1,-3.364009619E0,-3.614956856E0,-2.201995134E0
3.739872980E-1,-3.914657831E0,-3.073879719E0,-1.646561027E0
3.836994340E-1,-4.096811295E0,-2.872583628E0,-1.138983607E0
3.934107880E-1,-3.546163082E0,-2.841476917E0,-8.802596331E-1
4.031230270E-1,-2.262712955E0,-2.815155745E0,-3.993022740E-1
4.128359960E-1,-1.257428288E0,-2.384447813E0,-5.093721151E-1
4.225480790E-1,-8.886345029E-1,-2.044367790E0,-1.477568001E-1
4.322594860E-1,-2.111666054E-1,-1.776371717E0,2.090728760E0
4.419717250E-1,5.814558864E-1,-1.120140076E0,3.132204771E0
4.516846420E-1,8.063812256E-1,-9.526425004E-1,2.385046005E0
4.613967770E-1,9.978070259E-1,-2.137687922E0,1.312762380E0
4.711081320E-1,1.730608940E0,-3.715455294E0,-2.412563324E0
4.808203710E-1,3.107080221E0,-3.863810301E0,-9.982855797E0
4.905333400E-1,4.718347073E0,-4.347459793E0,-1.993490410E1
5.002454230E-1,6.123831272E0,-5.736194134E0,-1.981287003E1
5.099568290E-1,5.072783947E0,-5.736194134E0,-9.135198593E0
5.196690690E-1,2.202294111E0,-6.619444847E0,-2.481955290E0
5.293819860E-1,1.067497969E0,-5.860620975E0,2.184048891E0
5.390941210E-1,-1.910967946E0,-4.615755081E0,1.074287605E1
5.488055270E-1,-1.178883934E1,-9.846764565E0,2.564806700E0
5.585176630E-1,-1.195902824E1,-1.093609715E1,-6.401099682E0
5.682306840E-1,-6.617650032E0,-1.505623817E1,-6.912266612E-1
5.779428190E-1,5.503492355E-1,-1.882702827E1,8.799007416E0
5.876541730E-1,7.296912670E0,-2.142952156E1,1.027119160E1
5.973664130E-1,9.063713074E0,-1.901366806E1,5.490331650E0
6.070793820E-1,5.896214008E0,-1.764676857E1,1.334297776E0
6.167914650E-1,1.301994562E0,-1.762044716E1,1.101894855E0
6.265028710E-1,-2.901895761E0,-1.621017647E1,2.052443504E0
6.362150070E-1,-5.085346222E0,-1.492941856E1,5.153541565E-1
6.459280270E-1,-5.128417015E0,-1.418973732E1,-6.580262445E-3
6.556401630E-1,-3.708875179E0,-1.437159157E1,-1.830808401E0
6.653515170E-1,-2.133500576E0,-1.400279808E1,-3.913760424E0
6.750637570E-1,-3.667000830E-1,-1.347129250E1,-4.255934238E0
6.847767250E-1,8.805587292E-1,-1.275793171E1,-4.162613869E0
6.944888090E-1,2.175973177E0,-1.237956715E1,-4.062115669E0
7.042002150E-1,3.511766434E0,-1.290867996E1,-3.540181160E0
7.139123500E-1,3.823132277E0,-1.264786243E1,-4.167399883E0
7.236253710E-1,1.189531922E0,-1.136710358E1,-5.994319916E0
7.333375070E-1,-2.478366137E0,-1.093848991E1,-7.332505703E0
7.430488610E-1,-3.510270834E0,-1.001904774E1,-7.586144924E0
7.527611000E-1,-2.243570328E0,-1.021077251E1,-7.562216759E0
7.624740690E-1,-5.054837838E-2,-1.050030422E1,-8.062616348E0
7.721862040E-1,2.616252422E0,-1.046201897E1,-9.468100548E0
7.818975590E-1,4.304089546E0,-9.552147865E0,-1.103360462E1
7.916097980E-1,4.708775997E0,-7.948358536E0,-1.220459175E1
8.013227670E-1,4.806881428E0,-6.607480526E0,-1.229073334E1
8.110348500E-1,4.924129963E0,-6.001797199E0,-1.050718307E1
8.207462570E-1,5.005784988E0,-6.059225082E0,-7.523931503E0
8.304583920E-1,4.335196495E0,-5.793622017E0,-4.859224796E0
8.401714130E-1,2.580360174E0,-4.725824833E0,-3.320041418E0
8.498835480E-1,4.881358147E-1,-3.461816072E0,-1.390229940E0
8.595949020E-1,-1.668993831E0,-2.432304144E0,9.583254457E-1
8.693071420E-1,-2.825325251E0,-2.008475542E0,3.390629768E0
8.790201110E-1,-3.318545818E0,-3.035594702E0,6.294619083E0
8.887322460E-1,-4.180560112E0,-5.262115955E0,5.851946831E0
8.984436000E-1,-4.757529736E0,-8.113463402E0,2.129014015E0
9.081558400E-1,-4.223630905E0,-1.219053364E1,-3.724428415E0
9.178688090E-1,-2.145464659E0,-1.673689651E1,-7.816154957E0
9.275808920E-1,1.127318621E0,-2.130718803E1,-8.586943626E0
9.372922980E-1,3.926023722E0,-2.370150566E1,-7.430611610E0
9.470045380E-1,3.693620920E0,-2.333032036E1,-6.664609432E0
9.567175070E-1,1.632503271E0,-2.085972977E1,-7.253542900E0
9.664295900E-1,-1.937289000E0,-1.876242065E1,-8.787940025E0
9.761409960E-1,-4.975276470E0,-1.725643921E1,-8.503194809E0
9.858532360E-1,-6.055037498E0,-1.662204170E1,-6.379564285E0
9.955661520E-1,-6.040680885E0,-1.657418442E1,-4.031008720E0
1.005278288E0,-5.341677666E0,-1.598764420E1,-2.438884497E0
1.014989694E0,-4.041477680E0,-1.487199116E1,-1.560419440E0
1.024701829E0,-2.200499535E0,-1.398844147E1,-1.416550994E0
1.034414850E0,-1.063310504E0,-1.313390446E1,-1.170090318E0
1.044126986E0,-5.270192027E-1,-1.193689442E1,-6.768696904E-1
1.053838392E0,-1.055833027E-1,-1.061037350E1,-4.088735580E-1
1.063550527E0,1.384846121E-1,-9.154939651E0,-4.615156651E-1
1.073263548E0,-3.236292601E-1,-7.471887589E0,-8.946165442E-1
1.082975684E0,-1.343569875E0,-6.013761520E0,-9.786644578E-1
1.092687090E0,-2.535793781E0,-4.802394867E0,-1.812563092E-1
1.102399225E0,-3.210868835E0,-4.031607151E0,1.030110121E0
1.112112246E0,-3.452543974E0,-3.432803154E0,1.367797256E0
1.121824382E0,-3.570091486E0,-2.757728100E0,8.362914920E-1
1.131535788E0,-3.629911900E0,-2.073081732E0,-2.985046208E-1
1.141247923E0,-3.100799084E0,-1.543968797E0,-1.203589797E0
1.150960944E0,-2.226820469E0,-1.182353497E0,-9.978070259E-1
1.160673079E0,-1.305284739E0,-1.017248750E0,4.366901144E-2
1.170384486E0,-2.446661144E-1,-7.875377536E-1,-2.051845491E-1
1.180096621E0,2.174477577E-1,-1.249651670E0,-1.127019525E0
1.189809642E0,8.805587292E-1,-3.119343519E0,-1.677667737E0
1.199521777E0,1.950748682E0,-3.947559118E0,-5.027021408E0
1.209233184E0,2.937189817E0,-4.208675861E0,-1.220219898E1
1.218945319E0,4.675276279E0,-5.353043556E0,-1.660947990E1
1.228658340E0,5.764608860E0,-6.389733791E0,-1.620030594E1
1.238370475E0,5.371886730E0,-6.200401783E0,-5.730810165E0
1.248081882E0,3.890131474E0,-7.347161770E0,8.506484628E-1
1.257794121E0,3.428017616E0,-6.813562393E0,3.706781387E0
1.267507038E0,1.811964989E0,-5.781657696E0,8.650651932E0
1.277219173E0,-1.834397674E0,-8.558827400E0,4.566103935E0
1.286930579E0,-8.111668587E0,-1.175234795E1,-9.736096382E0
1.296642819E0,-5.734100342E0,-1.271725368E1,-5.867201328E0
1.306355788E0,-3.481257915E0,-1.589193153E1,4.925326347E0
1.316067923E0,-6.299105883E-1,-1.897299004E1,1.229193020E1
1.325779277E0,2.915654421E0,-1.904238129E1,9.316155434E0
1.335491517E0,3.798905134E0,-1.549203110E1,3.519842148E0
1.345204486E0,1.713859200E0,-1.535085487E1,4.124628007E-1
1.354916621E0,-1.077667475E0,-1.491506195E1,9.942178130E-1
1.364628027E0,-3.359223843E0,-1.420409393E1,7.115656137E-1
1.374340163E0,-4.994419098E0,-1.373240948E1,-1.134197950E0
1.384053184E0,-4.441378117E0,-1.390469265E1,-1.794916034E0
